text,label,pisah_hashtag&kata
Kenapa TDK Pake Masker Pa sedangkan di IKN yg sedang sendirian pake Masker,neutral,Kenapa TDK Pake Masker Pa sedangkan di IKN yg sedang sendirian pake Masker
IKN tu kapan si?,neutral,IKN tu kapan si?
Gak setuju IKN yah udah jangan pindah.. Gitu aja kok repot.,neutral,Gak setuju IKN yah udah jangan pindah.. Gitu aja kok repot.
"Mikir IKN mullu si Prengki #InetMahalSinyalGombal
#InetMahalSinyalGombal",neutral,"Mikir IKN mullu si Prengki #Inet Mahal Sinyal Gombal
#Inet Mahal Sinyal Gombal"
loh bukannya Indonesia yg tidak setuju ada dewan pengawas di IKN dari softbank.,neutral,loh bukannya Indonesia yg tidak setuju ada dewan pengawas di IKN dari softbank.
"justru saya bungung lihat kau,pengurus desa aja belum pernah malah bahas masalah IKN,gmana mau nyambung otakmu?",neutral,"justru saya bungung lihat kau,pengurus desa aja belum pernah malah bahas masalah IKN,gmana mau nyambung otakmu?"
Oooo Dia mau buka trayek bus di IKN?,neutral,Oooo Dia mau buka trayek bus di IKN?
Pemuda IKN ?,neutral,Pemuda IKN ?
Sini men ke IKN,neutral,Sini men ke IKN
Para kepala daerah disuruh ngisi kendi air di lokasi IKN,neutral,Para kepala daerah disuruh ngisi kendi air di lokasi IKN
"Apa Urgen y. ,Balapan d Lombok Parade y d Jakarta..,kenapa dak d IKN aza..",neutral,"Apa Urgen y. ,Balapan d Lombok Parade y d Jakarta..,kenapa dak d IKN aza.."
Maskernya ketinggalan di IKN.....,neutral,Maskernya ketinggalan di IKN.....
"Lama bener pindah ke IKN,  bisa dipercepat ?",neutral,"Lama bener pindah ke IKN,  bisa dipercepat ?"
Mang IKN dah ada bentuknya Pak.,neutral,Mang IKN dah ada bentuknya Pak.
"Mainnya ikn sekarang dok? 
Udah gak menjanjikan lagi keknya jualan nakes nya? 
Hahahahaha",neutral,"Mainnya ikn sekarang dok? 
Udah gak menjanjikan lagi keknya jualan nakes nya? 
Hahahahaha"
dan kalau masih pengen bikin IKN dg anggaran gedhe maka anda itu.....,neutral,dan kalau masih pengen bikin IKN dg anggaran gedhe maka anda itu.....
Saya harap gubernur Anies tidak ikut dalam Ritual IKN yang mengandung unsur-unsur kesyirikan.,neutral,Saya harap gubernur Anies tidak ikut dalam Ritual IKN yang mengandung unsur-unsur kesyirikan.
"#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara

Dalam Remang Cahaya, Diruangan Gelap Lagi Pengap, Perlahan Berjalan Untuk Mencari Jalan Keluar, Dimana Pintu Pintu Rapat Terkunci Dan Bangunan Kokoh Itu Perlahan Ada Mulai Roboh, Terdengar Jeritan Manusia Dibalik Bilik Sembunyi.",neutral,"#Demi IKNRakyat Diabaikan
#IKN_Ikatan Klenik Nusantara

Dalam Remang Cahaya, Diruangan Gelap Lagi Pengap, Perlahan Berjalan Untuk Mencari Jalan Keluar, Dimana Pintu Pintu Rapat Terkunci Dan Bangunan Kokoh Itu Perlahan Ada Mulai Roboh, Terdengar Jeritan Manusia Dibalik Bilik Sembunyi."
*pelantikan kepala otorita IKN,neutral,*pelantikan kepala otorita IKN
"betuk skali be
#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara",neutral,"betuk skali be
#Demi IKNRakyat Diabaikan
#IKN_Ikatan Klenik Nusantara"
IKN pindah gak masalah yang penting UMR naik di mantan IKN  orang datang ke IKN bukan karena IKN nya tapi UMR di sekitarnya,neutral,IKN pindah gak masalah yang penting UMR naik di mantan IKN  orang datang ke IKN bukan karena IKN nya tapi UMR di sekitarnya
"Penundaan dg alasan yg tidak jelas. Karena pandemi? Pilkada aja lanjut, krna kosong gk ada dana? IKN sj lanjut. Apa lg alasan mereka tuk tunda pemilu? Ingat kaos ganti pres 2019 sj di razia. Lebay penguasam",neutral,"Penundaan dg alasan yg tidak jelas. Karena pandemi? Pilkada aja lanjut, krna kosong gk ada dana? IKN sj lanjut. Apa lg alasan mereka tuk tunda pemilu? Ingat kaos ganti pres 2019 sj di razia. Lebay penguasam"
"Sebagai ASN... Iya kan saja apa kata bapak ini, biar seneng hatinya.
Masih lama juga kok tuh IKN!",neutral,"Sebagai ASN... Iya kan saja apa kata bapak ini, biar seneng hatinya.
Masih lama juga kok tuh IKN!"
"Topik Spirit Idola: Penolakan ASN pindah ke IKN. Sinyal apakah itu? Bagaimana harusnya disikapi?
Berikut pandanganDirektur Eksekutif Komite Pemantauan Pelaksanaan Otonomi Daerah (KPPOD); Armand Suparman #NOW #LIVE #ONAIR #pindahibukota #IKN #ASN cc: 
@KPPOD_Jakarta",neutral,"Topik Spirit Idola: Penolakan ASN pindah ke IKN. Sinyal apakah itu? Bagaimana harusnya disikapi?
Berikut pandanganDirektur Eksekutif Komite Pemantauan Pelaksanaan Otonomi Daerah (KPPOD); Armand Suparman #NOW #LIVE #ONAIR #pindahibukota #IKN #ASN cc: 
@KPPOD_Jakarta"
"mw buka kantor di IKN mas?
#SaveRoySuryo",neutral,"mw buka kantor di IKN mas?
#Save Roy Suryo"
Betul pak..beliau sukses dalam berbisnis..apa sama hal nya dgn ikn?,neutral,Betul pak..beliau sukses dalam berbisnis..apa sama hal nya dgn ikn?
"diluar masalah pindah ke IKN baru, semoga kewajiban negara rhdp pns dan hak2 pns sudah terlunaskan oleh negara",neutral,"diluar masalah pindah ke IKN baru, semoga kewajiban negara rhdp pns dan hak2 pns sudah terlunaskan oleh negara"
Taburi dan mandikan kembang2 seindonesia pak dan airnya dari 34 provinsi gitu pak..sprti ikn kmrn,neutral,Taburi dan mandikan kembang2 seindonesia pak dan airnya dari 34 provinsi gitu pak..sprti ikn kmrn
"Itu dia kemah di ikn mo ngapain dah ?
Mandi kembang tengah malam di ikn ?

#JokowiSkakMat 
#JokowiSkakMat",neutral,"Itu dia kemah di ikn mo ngapain dah ?
Mandi kembang tengah malam di ikn ?

#Jokowi Skak Mat 
#Jokowi Skak Mat"
mungkin kayak genthong yg buat ngumpulin air di IKN kemarin,neutral,mungkin kayak genthong yg buat ngumpulin air di IKN kemarin
Lagi ngelobi UE untuk jadi investor ikn,neutral,Lagi ngelobi UE untuk jadi investor ikn
"ibu negara baru, IKN",neutral,"ibu negara baru, IKN"
pgn ikut ngecamp di ikn,neutral,pgn ikut ngecamp di ikn
Ke IKN buat gantiin softbank yg gajadi invest,neutral,Ke IKN buat gantiin softbank yg gajadi invest
"Di mana Bendera Merah Putih? 

Adakah sahabat netijen yg memperhatikan kemah IKN kemarin? 
Adakah bendera Merah Putih berkibar di sana? 
Bukan kah kemah itu acara resmi kenegaraan? 
Apakah acara resmi kenegaraan sekarang gak pake bendera Merah Putih? 
Serius nanya nih???",neutral,"Di mana Bendera Merah Putih? 

Adakah sahabat netijen yg memperhatikan kemah IKN kemarin? 
Adakah bendera Merah Putih berkibar di sana? 
Bukan kah kemah itu acara resmi kenegaraan? 
Apakah acara resmi kenegaraan sekarang gak pake bendera Merah Putih? 
Serius nanya nih???"
"Aamiin Yaa Allah.
#DemiIKNRakyatDiabaikan 
#IKN_IkatanKlenikNusantara",neutral,"Aamiin Yaa Allah.
#Demi IKNRakyat Diabaikan 
#IKN_Ikatan Klenik Nusantara"
"Sudah bela2in sampai parade mandau..... ternyata tdk satupun yg dianggap mampu pimpin IKN, apes2...
Sabar kisanak...blm tahu ya klo raja prank sdh beraksi...",neutral,"Sudah bela2in sampai parade mandau..... ternyata tdk satupun yg dianggap mampu pimpin IKN, apes2...
Sabar kisanak...blm tahu ya klo raja prank sdh beraksi..."
"Kenapa ya setelah kunjungan opung Luhut ke Saudi Arabia untuk galang dana IKN, Softbank malah mundur...padahal uang Saudi ada di softbank...",neutral,"Kenapa ya setelah kunjungan opung Luhut ke Saudi Arabia untuk galang dana IKN, Softbank malah mundur...padahal uang Saudi ada di softbank..."
"Pemilu menghasilkan demokrasi, 
IKN menghasilkan apa?",neutral,"Pemilu menghasilkan demokrasi, 
IKN menghasilkan apa?"
Brimob memiliki peranan penting dalam melakukan pengamanan selama IKN dibangun,neutral,Brimob memiliki peranan penting dalam melakukan pengamanan selama IKN dibangun
Lagi yakinin investor IKN,neutral,Lagi yakinin investor IKN
Kaltim bukannya IKN ya?,neutral,Kaltim bukannya IKN ya?
"@PakkatDayak
 sudah legowo kali ya ? Tidak terlibat di IKN , mungkin sudah puas jadi buzzerRp saja .",neutral,"@PakkatDayak
 sudah legowo kali ya ? Tidak terlibat di IKN , mungkin sudah puas jadi buzzerRp saja ."
"Jadiin gubernur IKN yaa mas 
@ainunnajib
 hehe",neutral,"Jadiin gubernur IKN yaa mas 
@ainunnajib
 hehe"
"Camping bawa pakaian daerah masing2.

Mungkin akan ada acara fashion show di malam api unggun.

#persami #ikn",neutral,"Camping bawa pakaian daerah masing2.

Mungkin akan ada acara fashion show di malam api unggun.

#persami #ikn"
Tambah lagi ikn. Hilih,neutral,Tambah lagi ikn. Hilih
"Kalau sudah ada IKN, nama DKI Jakarta berubah jd apa?",neutral,"Kalau sudah ada IKN, nama DKI Jakarta berubah jd apa?"
Apakah hengkangnya investor akan berpengaruh terhadap kelanjutan proyek IKN?,neutral,Apakah hengkangnya investor akan berpengaruh terhadap kelanjutan proyek IKN?
wkwkkw lebih penting IKN 3 periode :D,neutral,wkwkkw lebih penting IKN 3 periode :D
"Dikantor lagi pada ngomongin IKN, langsung ovt lagi kapan mo mutasi ke homebase wkwkw",neutral,"Dikantor lagi pada ngomongin IKN, langsung ovt lagi kapan mo mutasi ke homebase wkwkw"
"Softbank mundur dari IKN, ada apa?",neutral,"Softbank mundur dari IKN, ada apa?"
Ya terbukti IKN jalan terus mereka dah siapkan ketua Dan wakil untuk itu.,neutral,Ya terbukti IKN jalan terus mereka dah siapkan ketua Dan wakil untuk itu.
Ritual tolak bala buat IKN agar terhindar dari gempa (tanah) dan tsunami/banjir (air),neutral,Ritual tolak bala buat IKN agar terhindar dari gempa (tanah) dan tsunami/banjir (air)
Proyek IKN menanti,neutral,Proyek IKN menanti
Wowkwowk. Sembunyi bbrp bulan di klaten. Eh yang nyembunyiin kok skrg disebut2 salah 1 calon kepala IKN Nusantara,neutral,Wowkwowk. Sembunyi bbrp bulan di klaten. Eh yang nyembunyiin kok skrg disebut2 salah 1 calon kepala IKN Nusantara
"Acara dimulai dengan mengumandangkan lagu kebangsaan Indonesia Raya untuk pertama kalinya di IKN Nusantara. Kemudian, satu per satu gubernur menyerahkan tanah dan air yang mereka bawa dari provinsi masing-masing.
@jokowi
@erickthohir",neutral,"Acara dimulai dengan mengumandangkan lagu kebangsaan Indonesia Raya untuk pertama kalinya di IKN Nusantara. Kemudian, satu per satu gubernur menyerahkan tanah dan air yang mereka bawa dari provinsi masing-masing.
@jokowi
@erickthohir"
"Apa an kemaren di grub yg nabok""in orang ikn siapa..",neutral,"Apa an kemaren di grub yg nabok""in orang ikn siapa.."
"Daftar gubernur yang tidak akan menghadiri ritual di IKN:
1. ....
2. ....
3. ....

Kalau ada silakan diisi.

Berikut",neutral,"Daftar gubernur yang tidak akan menghadiri ritual di IKN:
1. ....
2. ....
3. ....

Kalau ada silakan diisi.

Berikut"
Bukan nya rusia jg mundur dari proyek kereta cepat di ikn?,neutral,Bukan nya rusia jg mundur dari proyek kereta cepat di ikn?
Gak sekalian camping bareng para pembalap motoGP di IKN pak?,neutral,Gak sekalian camping bareng para pembalap motoGP di IKN pak?
Jokowi dipercikkan Air beras kunyit.. itu ritual untuk mengusir jin di lokasi IKN yang baru ya..?,neutral,Jokowi dipercikkan Air beras kunyit.. itu ritual untuk mengusir jin di lokasi IKN yang baru ya..?
Pak anis apa nyembah tuh tanah? Kan ndk bray.... Itu simbol bhwa diatas tempat yg ktanya akan jadi IKN terdpat juga tnah bekas gusuran..gtu lo...,neutral,Pak anis apa nyembah tuh tanah? Kan ndk bray.... Itu simbol bhwa diatas tempat yg ktanya akan jadi IKN terdpat juga tnah bekas gusuran..gtu lo...
Mungkin di IKN,neutral,Mungkin di IKN
"Itu pangeran arab foto karna ada proyek di ikn, sebatas itu",neutral,"Itu pangeran arab foto karna ada proyek di ikn, sebatas itu"
"Yg dibukit Lawang, di undang gak ya ke calon ikn itu??",neutral,"Yg dibukit Lawang, di undang gak ya ke calon ikn itu??"
"Kalau spt ini jelas keliatan, kalau sampe yg terpilih nanti jadi Presiden RI haluannya beda dg Jokowi, maka proyek IKN ini akan dibiarkan mangkrak",neutral,"Kalau spt ini jelas keliatan, kalau sampe yg terpilih nanti jadi Presiden RI haluannya beda dg Jokowi, maka proyek IKN ini akan dibiarkan mangkrak"
Haaaa.. sinarmas dapat IKN.,neutral,Haaaa.. sinarmas dapat IKN.
Lg sibuk mo bikin IKN .!,neutral,Lg sibuk mo bikin IKN .!
"Kecapean abis kemah di IKN, cmn makan mie instan",neutral,"Kecapean abis kemah di IKN, cmn makan mie instan"
Lah kan emng lg mau bikin IKN,neutral,Lah kan emng lg mau bikin IKN
Ternyata kemarin mendukung IKN dgn harapan bisa jadi pemimpin IKN kali ya dan sekarang setelah ada pemimpinnya (orang lain) malah kecewa hingga tdk percaya lagi pada jokowi.,neutral,Ternyata kemarin mendukung IKN dgn harapan bisa jadi pemimpin IKN kali ya dan sekarang setelah ada pemimpinnya (orang lain) malah kecewa hingga tdk percaya lagi pada jokowi.
Tau ga penajam sama IKN  jarak nya .,neutral,Tau ga penajam sama IKN  jarak nya .
"Mgki mreka kwatir klo smpe ikut dan trnyata Presiden 2024 ganti, mka IKN terancam batal kyk reklamasi. Maybe.",neutral,"Mgki mreka kwatir klo smpe ikut dan trnyata Presiden 2024 ganti, mka IKN terancam batal kyk reklamasi. Maybe."
Di pos relawan jokwe cabang ikn,neutral,Di pos relawan jokwe cabang ikn
Pak Anies Bawa Tanah gak ke IKN ..?,neutral,Pak Anies Bawa Tanah gak ke IKN ..?
titik nol IKN om,neutral,titik nol IKN om
"Justru selain alasan pandemi & ekonomi
Alasan lain yg sering disampaikan adalah demi terwujudnya IKN",neutral,"Justru selain alasan pandemi & ekonomi
Alasan lain yg sering disampaikan adalah demi terwujudnya IKN"
Nanti yang nempatin Istana IKN siape..?,neutral,Nanti yang nempatin Istana IKN siape..?
Bisa jd. Artinya investor lain dr luar mngkn jg mulai nimbang2 nh utk lanjut ikutan invest di IKN atau gak. Ada info gak yg sdh fixed utk invest siapa?,neutral,Bisa jd. Artinya investor lain dr luar mngkn jg mulai nimbang2 nh utk lanjut ikutan invest di IKN atau gak. Ada info gak yg sdh fixed utk invest siapa?
Yg dtg ke IKN brrt setuju,neutral,Yg dtg ke IKN brrt setuju
Cari alasan tunda pemilu? Atau tund IKN..?,neutral,Cari alasan tunda pemilu? Atau tund IKN..?
koe ra pindah neng IKN ndra?,neutral,koe ra pindah neng IKN ndra?
Bisa jadi nanti ada Monumen 33 Tanah di IKN.,neutral,Bisa jadi nanti ada Monumen 33 Tanah di IKN.
"Kamis, 10 Maret 2022
• Menghadiri Pelantikan Gubernur Sulawesi Selatan 2022-2023 Dilanjutkan Dengan Pelantikan Kepala dan Wakil Otorita IKN di Istana Negara.

Jumat, 11 Maret 2022
• Menghadiri Rapat Kerja BRIMOB
@Suharso_M
  @Jiwamudaindo",neutral,"Kamis, 10 Maret 2022
• Menghadiri Pelantikan Gubernur Sulawesi Selatan 2022-2023 Dilanjutkan Dengan Pelantikan Kepala dan Wakil Otorita IKN di Istana Negara.

Jumat, 11 Maret 2022
• Menghadiri Rapat Kerja BRIMOB
@Suharso_M
  @Jiwamudaindo"
"Berdirinya IKN itu payung hukumnya kuat.. ada UU.. siapa saja tidak melaksanakan bisa jadi dipecat sebagai pimpinan negara lho.. impechment, ngerti enggak lue",neutral,"Berdirinya IKN itu payung hukumnya kuat.. ada UU.. siapa saja tidak melaksanakan bisa jadi dipecat sebagai pimpinan negara lho.. impechment, ngerti enggak lue"
"tambah ikn, tambah tiga periode sisan lo dhe",neutral,"tambah ikn, tambah tiga periode sisan lo dhe"
Masih tetap jaga jarak Om dengan sekitaran lingkungan ikn,neutral,Masih tetap jaga jarak Om dengan sekitaran lingkungan ikn
Di undang ke kemah ikn juga ustads? Hehe,neutral,Di undang ke kemah ikn juga ustads? Hehe
"Dulu ada cerita rakyat Joko Kendil yang melegenda,
Apakah Kendi yg dibawa ke IKN bisa jadi cerita rakyat yg melegenda juga ?",neutral,"Dulu ada cerita rakyat Joko Kendil yang melegenda,
Apakah Kendi yg dibawa ke IKN bisa jadi cerita rakyat yg melegenda juga ?"
"Setelah Bambang Susantono dan Dhony Rahajoe dilantik sebagai Kepala dan Wakil Kepala Otorita IKN, Kemudian saham2 Sinarmas dan developer properti pada naik. Besoknya Softbank batalin investasi di IKN. Apa ada hubungannya kah?",neutral,"Setelah Bambang Susantono dan Dhony Rahajoe dilantik sebagai Kepala dan Wakil Kepala Otorita IKN, Kemudian saham2 Sinarmas dan developer properti pada naik. Besoknya Softbank batalin investasi di IKN. Apa ada hubungannya kah?"
"Bapak setuju pembangunan IKN?
Bapak setuju ritual di IKN?
Justru akan memarginalkan rakyat kaltim karena akan ada gagap teknologi",neutral,"Bapak setuju pembangunan IKN?
Bapak setuju ritual di IKN?
Justru akan memarginalkan rakyat kaltim karena akan ada gagap teknologi"
yea lu nginep di ikn^^,neutral,yea lu nginep di ikn^^
IKN Bubar?,neutral,IKN Bubar?
Lg ritual di ikn kah si juprik??,neutral,Lg ritual di ikn kah si juprik??
"Bukan tentang batalnya nilai investasi, tapi terpukulnya harga diri (seharusnya), IKN yang dibanggakan dinilai tidak layak bagi investor.",neutral,"Bukan tentang batalnya nilai investasi, tapi terpukulnya harga diri (seharusnya), IKN yang dibanggakan dinilai tidak layak bagi investor."
Apakah air dari Bendungan Bener dan tanah dari Desa Wadas ikut dibawa ke titik nol IKN?,neutral,Apakah air dari Bendungan Bener dan tanah dari Desa Wadas ikut dibawa ke titik nol IKN?
"Jejeran tenda dengan rapih & seragam memenuhi tempat Kemping para pejabat negara yang melakukan camping di IKN Nusantara Kalimantan Timur. Meski berjejer rata namun tenda Presiden Jokowi berada lebih tinggi.

""Di sana presiden, yang atas itu,"" kata Pak 
@Suharso_M
@Jiwamudaindo",neutral,"Jejeran tenda dengan rapih & seragam memenuhi tempat Kemping para pejabat negara yang melakukan camping di IKN Nusantara Kalimantan Timur. Meski berjejer rata namun tenda Presiden Jokowi berada lebih tinggi.

""Di sana presiden, yang atas itu,"" kata Pak 
@Suharso_M
@Jiwamudaindo"
"Wah Pak jokowi sibuk banget ya, mggu ini kemping di IKN, mggu depan konvoi bareng rider MotoGP....",neutral,"Wah Pak jokowi sibuk banget ya, mggu ini kemping di IKN, mggu depan konvoi bareng rider MotoGP...."
Cek weh wakil ikn na asal na ti mana mang,neutral,Cek weh wakil ikn na asal na ti mana mang
HUT:aku kan calon kepala OTORITA IKN,neutral,HUT:aku kan calon kepala OTORITA IKN
"betuk skali
#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara",neutral,"betuk skali
#Demi IKNRakyat Diabaikan
#IKN_Ikatan Klenik Nusantara"
Ikn barang katanya... bisa dibawa² dong nek,neutral,Ikn barang katanya... bisa dibawa² dong nek
"2. Rapat tingkat Menteri dg Menteri PANRB

Kamis, 10 Maret 2022
•Menghadiri pelantikan Gubernur Sulsel 2022-2023 dilanjutkan dg pelantikan Kepala & Wakil Otorita IKN di Istana Negara

Jumat, 11 Maret 2022
•Menghadiri Rapat Kerja Teknis Brimob
@Suharso_M
 
@Jiwamudaindo",neutral,"2. Rapat tingkat Menteri dg Menteri PANRB

Kamis, 10 Maret 2022
•Menghadiri pelantikan Gubernur Sulsel 2022-2023 dilanjutkan dg pelantikan Kepala & Wakil Otorita IKN di Istana Negara

Jumat, 11 Maret 2022
•Menghadiri Rapat Kerja Teknis Brimob
@Suharso_M
 
@Jiwamudaindo"
Orang-orang di sekitar site IKN mostly seneng gak sih Yudh sama rencana relokasi ibu kota?,neutral,Orang-orang di sekitar site IKN mostly seneng gak sih Yudh sama rencana relokasi ibu kota?
