text,label
"Rifqi menegaskan Komisi II menghargai hak konstitusional dan hak yuridis yang dimiliki oleh presiden dengan melakukan penunjukan dan pelantikan Kepala dan Wakil Kepala Otorita IKN Nusantara.

#PDIPerjuangan
#bangunlahjiwadanbadannya
#49TahunPDIPerjuangan",positive
gue si cukup kerja di IKN aja cukup yee HAHAHAHA aamiin,positive
Bertanda Pak Ganjar yg nanti akan melanjutkan pembangunan IKN,positive
syukurlah Sumbar udah nerima keberadaan IKN,positive
"Iya Wak 
@caesar_emil
 , 
Semoga semuanya dilancarkan. sehat, selamet Pak 
@jokowi
  dan yg lain di IKN.",positive
"Wooowww... Penuh makna sekali nih. Butuh beberapa menit utk memaknai kalimat tersebut.
IKN akan dibangun dari Nol (0) dan akan menjadi nomor satu di dunia. Semoga ditahun 2045 bisa Tercapai..",positive
Bravo IKN Nusantara,positive
"Asykkk neh, 

Semoga IKN segera terwujud",positive
"Alex mengatakan, Kemenpan RB tengah menyusun regulasi soal tunjangan bagi ASN yang akan dipindahtugaskan ke IKN Nusantara. Namun, besarannya masih belum diputuskan.

#PDIPerjuangan
#bangunlahjiwadanbadannya
#49TahunPDIPerjuangan",positive
Sip.. pokok e mute mute aja yang benci benci ikn pindah,positive
"Sampai kiamat pun Jawa akan terus di Bangun, tdk ada kata cukup krn populasi terbesar RI ada di pulau Jawa bung. Klu di kata cukup pembangunan nya, knp tdk sklian Kereta cepat di bangun di IKN",positive
"Aamiiin Ya Allaah...
Berkahi IKN dgn hujan dan banjirMu...agar subur dan sejuk udara Hutan kami",positive
Dukung Pembangunan IKN Nusantara,positive
Cantiknye putri Indonesia.. Kami jg dukung IKN di pulau borneo...,positive
"Semoga ttp amanah, tegak lurus dg niat awalnya utk pembangunan IKN Nusantara, bkrja selaras sesuai visi Presiden Jokowi mskipun pak Jokowi ntr tidak menjabat lg..
Aamiin Allahumma Aamiin...",positive
Saya salah orang yg setuju IKN Nusantara,positive
"Menarik Diri ? Monggo Mas, IKN Tetap Monggo Jalan Terus",positive
Selamat datang Pak Anies ..kami warga sekitaran IKN merindukan Anda utk memperbaiki bangsa ini.,positive
"IKN HARUS TERWUJUD.
#JOKOWI3PERIODE
ini hak pendapat saya.",positive
Cenderamata IKN  mana yg paling unik yg diberikan para gubernur/wagub NKRI ? Babel oke ngak tuh ?,positive
"RT 
@atr_bpn
 Semoga dapat mencapai visi Indonesia 2045, kota dunia untuk semua yang inklusif, hijau dan berkelanjutan.

Yuk kita dukung bersama untuk pembangunan Ibu Kota Nusantara ya Sob 

#IKN
#KotaDuniaUntukSemua
#ATRBPNKiniLebihBaik
#ATRBPNMajudanModern
#MelayaniProfesiona",positive
pengen juga camping di Titik Nol IKN,positive
Mantap 6G di ikn,positive
"@kemkominfo
 akan fokus menyiapkan infrastruktur 5G di IKN dengan bekerjasama dengan berbagai pihak.",positive
"Mereka2 yg usul utk ditunda itu, meremehkan pemerintah. Lah pemerintah aja gak bilang ada kesulitan ekonomi kok, makanya IKN, kereta cepat tetap jalan Krn kita surplus, padahal kan itu gak lbh urgen dibanding pemilu. Parah mereka kelihatan dpt teman tp meremehkan",positive
"siapapun beliau semoga amanah memimpin ikn.
sifatnya ga jauh2 kayak pakde ya mak",positive
Love IKN merdeka,positive
Di ikn akan dibentuk satuan kodim baru info liat di tv one,positive
Kalau RK yang jadi Kepala otorita IKN pasti optimis...,positive
"IKN SDH ADA UNDANG2NYA,GA KAYA HAMBALANG",positive
Simbol persatuan kesatuan NKRI agar semua saling memiliki IKN Nusantara bkn hanya Kalimantan jd mari saling support pembangunan IKN Nusantara rumah besar kita semua rakyat Indonesia,positive
"Jika prosesi penyatuan tanah dan air dari seluruh Indonesia di IKN dianggap syirik, lalu kenapa hormat kepada bendera tidak dianggap syirik? Itu kan hanya simbolis, bukan menyembah kan?",positive
"Aduh, dimana letak syiriknya, di IKN itu cuma nyampurin 33 teko air dari 33 provinsi, dimana syiriknyaaaa??? #ritualsyirik",positive
Ulasan tentang IKN rajlm kami ikuti.saya yakin benar kemampuan analisa pembiayaan ibu Sri Mulyani.Bung Karno pemimpin dan pemikir ulung tentang model imperialis mendatang dan bagaimana Indonesia bersikap dan Jokowi president yang mengerti dan menjalankan ajaran Sukarno.,positive
"Bisa  jadi, kalo bukan pa 
@jikowi
 ikn gak bakal pindah, itulah hebatnya pa 
@jokowi
, lanjutkan ikn nusantara sampai selesai",positive
"Amiiin !!! 
semoga lancar pembangunan IKN",positive
saya sibuk lgi ikut pengesahan ikn bin,positive
"Setelah diskusi itu, Kemenpan RB akan memutuskan nama-nama ASN yang akan pindah ke IKN.

""Walaupun sekarang belum diputuskan berapa yang akan dipindah dari kementerian/lembaga pusat, tapi jika sudah diputuskan maka hukumnya adalah wajib,"" ucapnya.",positive
Tak apa sebagai masukan Aja kritis saja. Yg pasti IKN HARUS diselesaikan.,positive
Setuju Muhaimin jadi walikota IKN Nusantara!,positive
"Astagaaa, kenapa sih pda benci banget, IKN kan butuh dana dan bisa saja Arab Saudi investasi disana ya bagus dong, saudi kan kaya, ya bisa membantu ekonomi IKN kita, that's positif dude, gua masih percaya Luhut",positive
Semoga aman sentosa. Tentunya Paswalpres ada di sekeliling hutan TITIK NOL IKN.,positive
"Memang bisa, gaada aturan yg melarang, tapi sulit. Dari sisi Popularitas para pejabat/tokoh politik aja sampe saat ini lebih banyak yg terkenal dari Jawa, itu yg mendorong parpol selalu mengusung mereka. Mungkin setelah proyek IKN baru jadi jawasentris kita akan sedikit berkurang",positive
"Provinsi Jawa Barat pada Rabu(09/03/2022).Pada kesempatan ini,Surya Tjandra meninjau grand design Istana Ibu Kota Negara(IKN) di Nusantara karya I Nyoman Nuarta.
Surya Tjandra berdiskusi dengan I Nyoman Nuarta seputar pengalamannya dalam proses merancang grand design Istana IKN.",positive
"Eeeeeee
Dikira masalah lain.
Kalau masalah anggaran kamu tidak perlu ikutan mikir.
Miskin pengetahuan jika IKN tanpa adanya kajian.
Jadi oposisi yang cerdas lah.",positive
"Kalau menurutku syah syah saja, perlu di ketahui dasar peradaban sekarang adalah peradaban terdahulu sehingga wajar awal pembangunan IKN itu di awali dg peradaban dahulu dan akan berkembang dg pesat ke peradaban yang lebih maju lagi. Mari kita dukung dg Doa yang baik.",positive
IKN Nusantara Adalah Mesin Baru Penggerak Ekonomi Baru Indonesia,positive
Selamat datang di bumi Borneo IKN NUSANTARA,positive
"sesusais dengan perintah
#IbukotaNegara
#SemangatNusantara
#IKN",positive
Visit IKN 2022,positive
Kalo Sy sih mau aja pindah ke ikn mumpung lahannya blm mahal entar bisa saya jadiin aset...,positive
Keren banget nih Amazing IKN baru Nusantara,positive
"ERA BARU... 
IKN BARU... 
JAYALAH NUSANTARA",positive
"Heeeiiiiii migor dharga 70 ribu perak itu imbas perang Rusia vs Ukrine tau !!!!
Semua iyu jgn salahkan recoki beliau,  biarkan bliau itu memikirkkan dan mempersiapkan ikn baru, agar bangsa ini bisa tepuk dada dan menaikkan dagu dimata dunia.
Begitukan bapak??",positive
"Presiden lagi melekan di tempat yg mo di bangun IKN....
Sehat selalu Presidenku dan mentri²nya",positive
Justru klo punya uang sebaiknya invest di proyek IKN,positive
"bacalah berita yg berkaitan dengan IKN dan situasi nasional, lalu telaah dengan ""banyak prespektif"". Anda akan tau apa dan mengapa",positive
"Iya justru itu dikalangan TNI.tni itu pimpinan tertinggi nya presiden.jd harus patuh sama perintah presiden.ikn itu atas perintah presiden dan di setuju DPR.artinya tni nya harus menjalankan dan mengawal,bukan menolak di grup2 wa.paham kau tolol",positive
IKN lanjuuuut!,positive
KITA BENTAR LAGI JADI IKN CYY!!!!gak ada yang gak mungkin!!! siapa tau habis ini etis announce konser di bukit soeharto,positive
BKD DKI jangan terima yg mau mutasi. Semua ASN kementerian biarkan mereka nikmati IKN.,positive
"Mas ... nanti anda dihubungi istana , mau dijadikan Walikota nya IKN .. selamat ya dan sukses",positive
Itu hanya strategi untuk mengumpulkan para penguasa daerah guna berdoa bersama mengawali pembangunan kolosal sekali gus memperkenalkan pimpinan otoritas IKN agar terjadi kerja sama demi kesuksesan bersama. Tak kenal maka tak sayang.,positive
Dukung pemerintah bangun IKN baru Nusantara,positive
"“Inilah yang sudah sering saya sampaikan bahwa pembangunan IKN akan kita awali dengan merehabilitasi hutan-hutan yang ada, agar area-area di IKN dan sekitarnya agar kembali pada fungsi semula yaitu sebagai hutan tropis dan bukan hutan yang monokultur, yang homogen,” ujar Presiden",positive
Ga apa2 kan jadi nya IKN ada hasil karyanya Ahok disitu. Yg jd sejarah. Krn hasil karyanya pak Anies ga ada. Iya kan!,positive
Selamat Bekerja Kepada Kedua Pemimpin Otorita IKN  Semoga Amanah,positive
Sudah banyak investor yg minat bangun IKN drun...,positive
Semoga pembangunan IKN lancar jayaa,positive
"Kang Emil sangat yakin pada sosok Bambang Sutantono untuk memimpin IKN.
BersamaJuara",positive
Harusnya membawa teknologi masing-masing daerah yang nanti akan diterapkan di IKN baru. Itu baru bangsa yang maju,positive
"Ketawain aja..., ada aki2 stress lg ngomel2 nggak jelas... dg narasi2 negatif & ngawur soal IKN 
Semangat & jalan terus pak Jokowi, biar nih aki2 cpt2 msk RSJ",positive
"Simbolis aja kok, persatuan tanah dan air dari seluruh Indonesia. Syirik atau tidak bukan kita yang bisa memutuskan. Lebih baik kita mikir yang baik². Meski ya aku kurang setuju kalau harus segera jadi tu IKN",positive
Seharusnya ajak para ulama untuk bershalawat disana.. Semoga IKN berkah dan berjalan sukses..,positive
"Catatan khusus dr sy sbg WNI utk 
@SisiwittFrida
 : Semoga dampak psikologi anda jd perhatian khusus, sbg pertimbangan perpindahan IKN ke KalTim *Sbb yg dipindah Jajaran Pemerintahan bkn masy apa lg dgn jumlah bsr* kl pun msy mau ikut tak ada hal2 yg dikhawatirkan, semua harmoni",positive
"Kagum dan sangat bangga liat Presiden RI Bapak 
@jokowi
 berkemah di IKN bersama Gubernur Gubernur.
Semoga Indonesia semakin Maju.",positive
Semoga diberikan kemudahan dan kelancaran dlm pembangunan IKN serta sll dalam perlindungan ALLAH SWT.Aamiin yra.,positive
Semoga amanah dan mempercepat penyelesaian pembangunan IKN,positive
"Pemilihan Kalimantan Timur sebagai lokasi IKN baru telah didasarkan beberapa pertimbangan yaitu keunggulan wilayah serta sejalan dengan visi tentang lahirnya pusat gravitasi ekonomi baru di tengah Nusantara.
@Suharso_M
  @Jiwamudaindo",positive
"PROFICIAT!!! 
Selamat bertugas buat Beliau berdua!!!
Kami menantikan IKN sbg kota modern dgn konsep ramah lingkungan yg dapat mengangkat martabat bangsa kita lebih tinggi d mata dunia internasional.",positive
"Meskipun IKN baru dibangun, Jakarta tetap berpotensi menjadi pusat ekonomi digital.
@kemkominfo
 @PlateJohnny",positive
"Gubernur dari 34 provinsi di Indonesia diundang ke Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur pada 13-15 Maret 2022. Para gubernur hadir mengikuti acara di Titik Nol IKN Nusantara yang dimpin langsung oleh presiden RI, Joko Widodo.",positive
"Alhamdulillah .. Sejarah RI  akan mencatat, Bapak Jokowi & Rombongan adalah ""Orang Pertama Nginap"" di titik KM-0 IKN.

Semoga IKN bisa terwujud sebagai simbol kemajuan Bangsa Indonesia.",positive
Makin cepat makin baik..sesuai dgn harapan saya bbrp tahun yg lalu..spy IKN dipindah ke Kalimantan dgn segera.,positive
Dukung IKN Sejahterakan Rakyat,positive
Peran Brimob sangat penting untuk menjaga pembangunan IKN,positive
Ikn hebat,positive
Dasar penakut haaaaa semangat bikin IKN juga demi IBUKOTA biar ngak ambles ketanah,positive
"Pelantikan Kepala dan Wakil Kepala Otorita IKN digelar berdasarkan Keputusan Presiden Republik Indonesia Nomor 9/M Tahun 2022 tentang Pengangkatan Kepala dan Wakil Kepala Otorita Ibu Kota Nusantara.

Saya ucapkan selamat bertugas serta mengabdi untuk bangsa dan negara.",positive
IKN mantab,positive
"Terus IKN
Sudah di putuskan jadi
Ibu kota negara

Biaya tidak ada
Saya bersedia bantu
Terus saya berikan dana 1500 triliun 
Maka di lantik 
Kepala otorita
Karena sudah ada",positive
"Lalu, sebenarnya apa peran fungsi otorita IKN? 

Otorita IKN bersama Kementerian dan Lembaga terkait akan mengkoordinasikan eksekusi perencanaan dan pembangunan IKN secara bertahap.

#IKN #Nusantara #KSP",positive
"Harusnya karena IKN ke Kalimantan, wajib pakai kearifan lokal Kalimantan lah",positive
Ini yg diharapkan plan x  setidak IKN aman,positive
"Setuju banget menumpaa intoleran dan dan perusak islam dan penghancur pancasila yang mau membubuat negeri ini menjadi eka sila , komunis dan loyal ke china doang,  karena indonesia prinsipnya politik bebas aktif, saya sangat setuju ikn investor arab .",positive
"Wandy juga memastikan Kantor Staf Presiden 
""Pokoknya kita akan bekerja sebaik mungkin untuk menyukseskan pemindahan IKN.",positive
Udah ada di IKN? Keren.,positive
"Selamat,semoga lancar ikn, yg sirik cuekin aje",positive
Syirik dari mana coba? Anda tau gunanya tanah yg dibawa tiap2 gubernur? Itu untuk ngecor peletakan batu pertama pembangunan ikn. Semua gubernur diundang sbg simbol persatuan. Belajar lagi makanya goblok...,positive
"Adapun dalam pembangunan IKN Nusantara, Peranan Brimob sangat diharapkan untuk dapat mengawal serta melaksanakan pengamanan baik di lokasi IKN maupun disepanjang jalur logistik. 
@Suharso_M
 @Jiwamudaindo",positive
"Simbolisasi 34 tanah air yang dikumpulkan gubernur se-Indonesia di IKN tentu sangat unik jika dilihat dari sisi budaya. Harapannya jelas IKN nantinya kan menjadi milik bersama, karena di dalamnya terdapat tanah dan air dari Sabang sampai Merauke.",positive
"Semoga sih bisa terealisasi IKN, jika tidak bakal ada saingan cibubur, bumi perkemahan IKN",positive
selamat bertugas kepala dan wakil IKN Semoga berjalan lancar dan amanah.... Sukses buat Bapak Presiden Jokowi  dan saya doakan selalu di lindungi dan diberkati Oleh Tuhan yg maha kuasa.Aamin,positive
"Itu sdh faham jg tau warga Kalimantan baik2 ... sbgian besar warga juga mau secepatnya selesai IKN dan segera pindah. Kalo msh ada tranmigrasi ke Kalimantan kayaknya banyak yg minat terpenting sdh siap tempat berteduh, lahan ntuk dikerja.",positive
"2014 gua g pilih dia 2019 jg g pilih dia tp kalo dia pengen lanjut 3 periode kali ini gua akan dukung, biar g cm dikenang sbg pencetus ikn tp jg yg menyelesaikannya biar g cm bs utang tp jg yg bayar utang",positive
Yang tidak mendukung IKN udah di pastikan mereka itu kaum yang hobi demo dan para simpatisannya,positive
"Dukung Pembangunan IKN,,,",positive
ya udah sampe IKN jadilah..gpp,positive
"Persiapan yg luar biasa dilakukan Johnny G. Plate untuk siapkan infrastruktur 5G di IKN. 
@PlateJohnny
 @kemkominfo",positive
"“Walau banyak kritik, nyatanya dukungan masyarakat terhadap IKN Nusantara sangat tinggi saat itu. Hal ini dikarenakan masyarakat mendukung IKN Nusantara dlm rangka pemerataan pembangunan,” terang LaNyalla.",positive
"Jelang Kemah di Titik Nol, satu Pengurus MUI Menyampaikan Pendapat nya Soal IKN, Ia Mencontoh ""Rasulullah saat Hijrah dari Mekkah ke Madinah"". 
Ya Allah SWT, Engkau Jauh Lebih tahu Maksud dari IKN, baik tuk Hamba2 Mu yg ada di Indonesia, Lindungi semuanya.",positive
"seperti baru merdeka... bangun ibukota lama juga 15-20thn.. 
sangat di sayangkan kalo terbengkalai.. kekurangan dana... 
moga presiden berikutnya melanjutkan IKN...( masa20thn=4 periode pilpres)...",positive
Indonesia pasti bisa... punya ibu kota baru...,positive
"Telkom juga akan membangun Intelligent Data Center dengan Smart & Intelligent Network Security. Dengan semangat kolaborasi semua pihak, diharapkan IKN Nusantara dapat menjadi wajah baru Indonesia yang semakin baik dan maju. #DigitalBisa #UntukIndonesiaLebihBaik",positive
"Presiden yg sdh selesai dgn dirinya. Yg menginginkan kesejahteraan rakyatnya, meski nanti kalo IKN sdh terwujud beliau tdk menikmati istana dan perkantorannya. Tapi paling tdk beliau sdh mewujudkan IKN, stlh presiden2 seblmnya hanya wacana saja.
Terima kasih pak Jokowi",positive
"Semoga dgn adanya IKN baru,masyarakat di kalimantan lebih sejahtera.

#IbukotaNegara #SemangatNusantara",positive
"Kerja sama dengan berbagai pihak untuk menyiapkan infrastruktur 5G di IKN.
@kemkominfo
 @PlateJohnny",positive
"jepang mundur gak masalah, ikn tetap jalan",positive
"Anda bilang ikn bukan perintah UUD, ini tanda saudara tak memahami demokrasi pancasila yg ada dlm UUD 45. Sebab sejujurnya  saudara dan parte saudara anti pancasila, anti demokrasi, anti UUD 45.",positive
"Tuhan Semesta Alam meridoi segala niat baik Pemerintahan Bpk 
@Jokowi
 serta seluruh anak bangsa dalam membangun IKN Nusantara demi terciptanya kesejahtraan&kemakmuran Bangsa Amin",positive
Menarik banget! di titik 0 IKN ada jaringan telekomunikasi,positive
"Orang ini sangat serius membangun IKN, baik dari sisi material maupun spiritual, salute  jayalah Indonesia ku",positive
"Semoga pembangunan IKN berjalan lancar.
Kang Emil BersamaJuara",positive
Semoga tanah dari mesjid bersejarah  yg kramat dan air  keberkahan dari 4 sungai di bawa ke IKN Semoga membawa kebaikan    keberkahan kesuksesan kejayaan kemakmuran dan keadilan bumi Nusantara tercinta untuk rakyat jayalah IDONESIA di masa depan,positive
"Ketika investor tidak jadi menanamkan modal di IKN, bukan berarti banyak masalah di IKN melainkan karena masalah internal dari investor itu sendiri. IKN adalah proyek prestisius yg telah didukung oleh undang undang yang sah sehingga harus disukseskan oleh seluruh rakyat Indonesia",positive
"Indonesia negaraku, Nusantara ibukotaku

#IbukotaNegara
#IKN #SemangatNusantara",positive
Dibangun juga belum kok mangkrak? Itu proyek yang tertunda. Nanti setelah IKN jadi dan diresmikan otomatis dilanjutkan kembali,positive
"Pak Jokowi sedang berpikir : semoga IKN ini berjalan sukses, ga seperti Hambalang yg mangkrak.",positive
