Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,polarity_score,polarity,positive_words,negative_words
921,Tapi jujur nak tanya apa usaha kita (siapa siapa jelah) nak kurangkan bilangan haiwan tepi jalan ni? Negara lain boleh je pastikan haiwan tak berkeliaran Hatyai yang jauh daripada ibu kota Bangkok tu pun susah nak nampak haiwan berkeliaran kita sampah pun bersepah weiyh ,Tapi jujur nak tanya apa usaha kita (siapa siapa jelah) nak kurangkan bilangan haiwan tepi jalan ni? Negara lain boleh je pastikan haiwan tak berkeliaran Hatyai yang jauh daripada ibu kota Bangkok tu pun susah nak nampak haiwan berkeliaran kita sampah pun bersepah weiyh ,tapi jujur nak tanya apa usaha kita siapa siapa jelah nak kurangkan bilangan haiwan tepi jalan ni negara lain boleh je pastikan haiwan tak berkeliaran hatyai yang jauh daripada ibu kota bangkok tu pun susah nak nampak haiwan berkeliaran kita sampah pun bersepah weiyh,tapi jujur nak tanya apa usaha kita siapa siapa jelah nak kurangkan bilangan haiwan tepi jalan ini negara lain boleh je pastikan haiwan tidak berkeliaran hatyai yang jauh daripada ibu kota bangkok itu pun susah nak nampak haiwan berkeliaran kita sampahpun bersepah weiyh,"['tapi', 'jujur', 'nak', 'tanya', 'apa', 'usaha', 'kita', 'siapa', 'siapa', 'jelah', 'nak', 'kurangkan', 'bilangan', 'haiwan', 'tepi', 'jalan', 'ini', 'negara', 'lain', 'boleh', 'je', 'pastikan', 'haiwan', 'tidak', 'berkeliaran', 'hatyai', 'yang', 'jauh', 'daripada', 'ibu', 'kota', 'bangkok', 'itu', 'pun', 'susah', 'nak', 'nampak', 'haiwan', 'berkeliaran', 'kita', 'sampahpun', 'bersepah', 'weiyh']",-31,negative,"[('jujur', 4), ('tanya', 2), ('usaha', 1), ('siapa', 1), ('siapa', 1), ('boleh', 2), ('pastikan', 3)]","[('jujur', -1), ('tanya', -2), ('apa', -3), ('usaha', -4), ('siapa', -2), ('siapa', -2), ('tepi', -4), ('lain', -4), ('tidak', -5), ('yang', -5), ('jauh', -4), ('kota', -1), ('itu', -2), ('pun', -3), ('susah', -3)]"
390,@KoalisiNetizen Keputusan pemerintah untuk membangun ibukota baru adalah langkah transformatif #IbuKotaNegara,@KoalisiNetizen Keputusan pemerintah untuk membangun ibukota baru adalah langkah transformatif #Ibu Kota Negara,keputusan pemerintah untuk membangun ibukota baru adalah langkah transformatif ibu kota negara,keputusan pemerintah untuk membangun ibu kota baru adalah langkah transformatif ibu kota negara,"['keputusan', 'pemerintah', 'untuk', 'membangun', 'ibu', 'kota', 'baru', 'adalah', 'langkah', 'transformatif', 'ibu', 'kota', 'negara']",6,positive,"[('keputusan', 4), ('langkah', 4)]","[('kota', -1), ('kota', -1)]"
104,Kebijakan Masa Depan: Sistem Transportasi Cerdas Mendukung Keberlanjutan di IKN. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/75IEx4b5Ih,Kebijakan Masa Depan: Sistem Transportasi Cerdas Mendukung Keberlanjutan di IKN. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/75IEx4b5Ih,kebijakan masa depan sistem transportasi cerdas mendukung keberlanjutan di ikn ibu kota negara iknnusantara pindah ibu kota,kebijakan masa depan sistem transportasi cerdas mendukung keberlanjutan di ibu kota negara ibu kota negara ibu kota negara nusantara pindah ibu kota,"['kebijakan', 'masa', 'depan', 'sistem', 'transportasi', 'cerdas', 'mendukung', 'keberlanjutan', 'di', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']",-7,negative,"[('kebijakan', 3), ('pindah', 1)]","[('sistem', -4), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
114,@Bohoes Kami warga Bandar Lampung mendukung pemindahan Ibu Kota negara,@Bohoes Kami warga Bandar Lampung mendukung pemindahan Ibu Kota negara,kami warga bandar lampung mendukung pemindahan ibu kota negara,kami warga bandar lampung mendukung pemindahan ibu kota negara,"['kami', 'warga', 'bandar', 'lampung', 'mendukung', 'pemindahan', 'ibu', 'kota', 'negara']",-5,negative,[],"[('bandar', -4), ('kota', -1)]"
417,@abangbelneg Kami warga Surabaya akan mengawal pembangunan IKN #IbuKotaNegara,@abangbelneg Kami warga Surabaya akan mengawal pembangunan IKN #Ibu Kota Negara,kami warga surabaya akan mengawal pembangunan ikn ibu kota negara,kami warga surabaya akan mengawal pembangunan ibu kota negara ibu kota negara,"['kami', 'warga', 'surabaya', 'akan', 'mengawal', 'pembangunan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara']",-2,negative,"[('mengawal', 2)]","[('mengawal', -2), ('kota', -1), ('kota', -1)]"
711,@youthful_mediaa Kalimantan Timur akan menjadi pusat riset lingkungan dan sumber daya alam #IbuKotaNegara,@youthful_mediaa Kalimantan Timur akan menjadi pusat riset lingkungan dan sumber daya alam #Ibu Kota Negara,kalimantan timur akan menjadi pusat riset lingkungan dan sumber daya alam ibu kota negara,kalimantan timur akan menjadi pusat riset lingkungan dan sumber daya alam ibu kota negara,"['kalimantan', 'timur', 'akan', 'menjadi', 'pusat', 'riset', 'lingkungan', 'dan', 'sumber', 'daya', 'alam', 'ibu', 'kota', 'negara']",6,positive,"[('pusat', 3), ('lingkungan', 3), ('alam', 2)]","[('alam', -1), ('kota', -1)]"
457,@reiMurilin12 Pindahan ibu kota bikin kita semakin on track buat jadi negara unggulan.,@reiMurilin12 Pindahan ibu kota bikin kita semakin on track buat jadi negara unggulan.,pindahan ibu kota bikin kita semakin on track buat jadi negara unggulan,pindahan ibu kota bikin kita semakin on jalur buat jadi negara unggulan,"['pindahan', 'ibu', 'kota', 'bikin', 'kita', 'semakin', 'on', 'jalur', 'buat', 'jadi', 'negara', 'unggulan']",2,positive,"[('semakin', 2), ('buat', 1), ('jadi', 1), ('unggulan', 5)]","[('kota', -1), ('jalur', -4), ('jadi', -2)]"
409,@abangbelneg Proyek IKN Nusantara mendukung transformasi ekonomi Indonesia ke arah digitalisasi #IbuKotaNegara,@abangbelneg Proyek IKN Nusantara mendukung transformasi ekonomi Indonesia ke arah digitalisasi #Ibu Kota Negara,proyek ikn nusantara mendukung transformasi ekonomi indonesia ke arah digitalisasi ibu kota negara,proyek ibu kota negara nusantara mendukung transformasi ekonomi indonesia ke arah digitalisasi ibu kota negara,"['proyek', 'ibu', 'kota', 'negara', 'nusantara', 'mendukung', 'transformasi', 'ekonomi', 'indonesia', 'ke', 'arah', 'digitalisasi', 'ibu', 'kota', 'negara']",-5,negative,"[('arah', 1)]","[('kota', -1), ('arah', -4), ('kota', -1)]"
92,Presiden Jokowi Teken UU DKJ Jakarta Bersiap Lepas Status Ibu Kota Negara. Uzbekistan KENCENG menit gempa One Kiss Innalillahi https://t.co/uTjr77ecEQ,Presiden Jokowi Teken UU DKJ Jakarta Bersiap Lepas Status Ibu Kota Negara. Uzbekistan KENCENG menit gempa One Kiss Innalillahi https://t.co/uTjr77ecEQ,presiden jokowi teken uu dkj jakarta bersiap lepas status ibu kota negara uzbekistan kenceng menit gempa one kiss innalillahi,presiden jokowi  teken uu dkj jakarta bersiap lepas status ibu kota negara uzbekistan kenceng menit gempa one kiss innalillahi,"['presiden', 'jokowi', 'teken', 'uu', 'dkj', 'jakarta', 'bersiap', 'lepas', 'status', 'ibu', 'kota', 'negara', 'uzbekistan', 'kenceng', 'menit', 'gempa', 'one', 'kiss', 'innalillahi']",3,positive,"[('presiden', 3), ('bersiap', 1), ('gempa', 4)]","[('lepas', -2), ('kota', -1), ('kenceng', -2)]"
602,Hatur nuhun @jokowi setelah Jakarta bukan lagi ibu kota sekarang Indonesia jadi satu-satunya negara yg ibu kotanya belum jadi. Si pintar.,Hatur nuhun @jokowi setelah Jakarta bukan lagi ibu kota sekarang Indonesia jadi satu-satunya negara yg ibu kotanya belum jadi. Si pintar.,hatur nuhun setelah jakarta bukan lagi ibu kota sekarang indonesia jadi satu-satunya negara yg ibu kotanya belum jadi si pintar,hatur nuhun setelah jakarta bukan lagi ibu kota sekarang indonesia jadi satu-satunya negara yang ibu kotanya belum jadi si pintar,"['hatur', 'nuhun', 'setelah', 'jakarta', 'bukan', 'lagi', 'ibu', 'kota', 'sekarang', 'indonesia', 'jadi', 'satu-satunya', 'negara', 'yang', 'ibu', 'kotanya', 'belum', 'jadi', 'si', 'pintar']",-14,negative,"[('jadi', 1), ('jadi', 1)]","[('bukan', -3), ('lagi', -3), ('kota', -1), ('jadi', -2), ('yang', -5), ('jadi', -2)]"
89,@meraaahputiiih Terima kasih PUPR telah membantu penyelesaian pembangunan IKN Nusantara #IbuKotaNegara,@meraaahputiiih Terima kasih PUPR telah membantu penyelesaian pembangunan IKN Nusantara #Ibu Kota Negara,terima kasih pupr telah membantu penyelesaian pembangunan ikn nusantara ibu kota negara,terima kasih pupr telah membantu penyelesaian pembangunan ibu kota negara nusantara ibu kota negara,"['terima', 'kasih', 'pupr', 'telah', 'membantu', 'penyelesaian', 'pembangunan', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara']",3,positive,"[('terima', 2), ('kasih', 2), ('membantu', 4), ('penyelesaian', 2)]","[('kasih', -1), ('membantu', -4), ('kota', -1), ('kota', -1)]"
336,@msaid_didu Sudah makin bangkrut saat asset2 dijual untuk tutupi hutang dan paksakan modali Ibu Kota wakanda....Model penguasa koq begini ? Pengkhianatan kedaulatan negara !!,@msaid_didu Sudah makin bangkrut saat asset2 dijual untuk tutupi hutang dan paksakan modali Ibu Kota wakanda....Model penguasa koq begini ? Pengkhianatan kedaulatan negara !!,sudah makin bangkrut saat asset dijual untuk tutupi hutang dan paksakan modali ibu kota wakanda model penguasa koq begini pengkhianatan kedaulatan negara,sudah makin bangkrut saat asset dijual untuk tutupi hutang dan paksakan modali ibu kota wakanda model penguasa kok begini pengkhianatan kedaulatan negara,"['sudah', 'makin', 'bangkrut', 'saat', 'asset', 'dijual', 'untuk', 'tutupi', 'hutang', 'dan', 'paksakan', 'modali', 'ibu', 'kota', 'wakanda', 'model', 'penguasa', 'kok', 'begini', 'pengkhianatan', 'kedaulatan', 'negara']",-6,negative,"[('sudah', 3), ('makin', 2), ('model', 3)]","[('sudah', -2), ('bangkrut', -5), ('hutang', -5), ('kota', -1), ('begini', -1)]"
991,Jakarta Bukan Lagi Ibu Kota Negara https://t.co/idRODUUVj0,Jakarta Bukan Lagi Ibu Kota Negara https://t.co/idRODUUVj0,jakarta bukan lagi ibu kota negara,jakarta bukan lagi ibu kota negara,"['jakarta', 'bukan', 'lagi', 'ibu', 'kota', 'negara']",-7,negative,[],"[('bukan', -3), ('lagi', -3), ('kota', -1)]"
924,Kamu lebih suka Ibu Kota Negara tetap di Jakarta atau pindah ke Kalimantan Timur? https://t.co/2XLjEEg96o,Kamu lebih suka Ibu Kota Negara tetap di Jakarta atau pindah ke Kalimantan Timur? https://t.co/2XLjEEg96o,kamu lebih suka ibu kota negara tetap di jakarta atau pindah ke kalimantan timur,kamu lebih suka ibu kota negara tetap di jakarta atau pindah ke kalimantan timur,"['kamu', 'lebih', 'suka', 'ibu', 'kota', 'negara', 'tetap', 'di', 'jakarta', 'atau', 'pindah', 'ke', 'kalimantan', 'timur']",3,positive,"[('lebih', 1), ('suka', 3), ('tetap', 3), ('pindah', 1)]","[('suka', -1), ('kota', -1), ('pindah', -3)]"
936,Melalui kolaborasi dengan pemerintah daerah dan stakeholder terkait Otorita IKN bertujuan untuk meningkatkan kesejahteraan warga Sepaku. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/R2pTvvlbcu,Melalui kolaborasi dengan pemerintah daerah dan stakeholder terkait Otorita IKN bertujuan untuk meningkatkan kesejahteraan warga Sepaku. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/R2pTvvlbcu,melalui kolaborasi dengan pemerintah daerah dan stakeholder terkait otorita ikn bertujuan untuk meningkatkan kesejahteraan warga sepaku ibu kota negara iknnusantara pindah ibu kota,melalui kolaborasi dengan pemerintah daerah dan stakeholder terkait otoritas ibu kota negara bertujuan untuk meningkatkan kesejahteraan warga sepaku ibu kota negara ibu kota negara nusantara pindah ibu kota,"['melalui', 'kolaborasi', 'dengan', 'pemerintah', 'daerah', 'dan', 'stakeholder', 'terkait', 'otoritas', 'ibu', 'kota', 'negara', 'bertujuan', 'untuk', 'meningkatkan', 'kesejahteraan', 'warga', 'sepaku', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']",-6,negative,"[('melalui', 3), ('pindah', 1)]","[('terkait', -3), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
636,@KoalisiNetizen Peningkatan transportasi akan membuka akses baru bagi daerah terisolasi #IbuKotaNegara,@KoalisiNetizen Peningkatan transportasi akan membuka akses baru bagi daerah terisolasi #Ibu Kota Negara,peningkatan transportasi akan membuka akses baru bagi daerah terisolasi ibu kota negara,peningkatan transportasi akan membuka akses baru bagi daerah terisolasi ibu kota negara,"['peningkatan', 'transportasi', 'akan', 'membuka', 'akses', 'baru', 'bagi', 'daerah', 'terisolasi', 'ibu', 'kota', 'negara']",-4,negative,"[('akses', 2), ('bagi', 2)]","[('bagi', -4), ('terisolasi', -3), ('kota', -1)]"
596,@reiMurilin12 Semangat pindah Ibu Kota Negara,@reiMurilin12 Semangat pindah Ibu Kota Negara,semangat pindah ibu kota negara,semangat pindah ibu kota negara,"['semangat', 'pindah', 'ibu', 'kota', 'negara']",0,neutral,"[('semangat', 4), ('pindah', 1)]","[('semangat', -1), ('pindah', -3), ('kota', -1)]"
994,Para bajingan itu termakan keputusan mereka sendiri. Mereka lah perusak negara ini. DPR Tidak Mau Pindah ke IKN Usul Jakarta Jadi Ibu Kota Legislasi https://t.co/iUITmtYw9L #JokowiNoMoreAniesForever #JokowiNoMoreAniesForever,Para bajingan itu termakan keputusan mereka sendiri. Mereka lah perusak negara ini. DPR Tidak Mau Pindah ke IKN Usul Jakarta Jadi Ibu Kota Legislasi https://t.co/iUITmtYw9L #Jokowi No More Anies Forever #Jokowi No More Anies Forever,para bajingan itu termakan keputusan mereka sendiri mereka lah perusak negara ini dpr tidak mau pindah ke ikn usul jakarta jadi ibu kota legislasi jokowi no more anies forever jokowi no more anies forever,para bajingan itu termakan keputusan mereka sendiri mereka lah perusak negara ini dpr tidak mau pindah ke ibu kota negara usul jakarta jadi ibu kota legislasi jokowi  no more anies forever jokowi  no more anies forever,"['para', 'bajingan', 'itu', 'termakan', 'keputusan', 'mereka', 'sendiri', 'mereka', 'lah', 'perusak', 'negara', 'ini', 'dpr', 'tidak', 'mau', 'pindah', 'ke', 'ibu', 'kota', 'negara', 'usul', 'jakarta', 'jadi', 'ibu', 'kota', 'legislasi', 'jokowi', 'no', 'more', 'anies', 'forever', 'jokowi', 'no', 'more', 'anies', 'forever']",-6,negative,"[('para', 2), ('termakan', 1), ('keputusan', 4), ('mau', 5), ('pindah', 1), ('usul', 2), ('jadi', 1)]","[('itu', -2), ('termakan', -1), ('sendiri', -3), ('tidak', -5), ('mau', -1), ('pindah', -3), ('kota', -1), ('usul', -3), ('jadi', -2), ('kota', -1)]"
94,Bebagai lapiran elemen masyarakat harus mendukung proses pemindahan Ibu Kota Negara ke Kalimantan,Bebagai lapiran elemen masyarakat harus mendukung proses pemindahan Ibu Kota Negara ke Kalimantan,bebagai lapiran elemen masyarakat harus mendukung proses pemindahan ibu kota negara ke kalimantan,bebagai lapiran elemen masyarakat harus mendukung proses pemindahan ibu kota negara ke kalimantan,"['bebagai', 'lapiran', 'elemen', 'masyarakat', 'harus', 'mendukung', 'proses', 'pemindahan', 'ibu', 'kota', 'negara', 'ke', 'kalimantan']",-5,negative,"[('proses', 1)]","[('harus', -5), ('kota', -1)]"
11,@IKNnusantaraID Dukung pemindahan Ibu Kota Nusantara sebagai upaya penataan kembali negara Indonesia secara keseluruhan. #IKNNusantara,@IKNnusantaraID Dukung pemindahan Ibu Kota Nusantara sebagai upaya penataan kembali negara Indonesia secara keseluruhan. #IKNNusantara,dukung pemindahan ibu kota nusantara sebagai upaya penataan kembali negara indonesia secara keseluruhan iknnusantara,dukung pemindahan ibu kota nusantara sebagai upaya penataan kembali negara indonesia secara keseluruhan ibu kota negara nusantara,"['dukung', 'pemindahan', 'ibu', 'kota', 'nusantara', 'sebagai', 'upaya', 'penataan', 'kembali', 'negara', 'indonesia', 'secara', 'keseluruhan', 'ibu', 'kota', 'negara', 'nusantara']",-4,negative,"[('dukung', 4), ('upaya', 1)]","[('kota', -1), ('sebagai', -3), ('upaya', -4), ('kota', -1)]"
396,@tempodotco Ibu kota dari investasi beberapa negara apakah berdaulat rawan pak.,@tempodotco Ibu kota dari investasi beberapa negara apakah berdaulat rawan pak.,ibu kota dari investasi beberapa negara apakah berdaulat rawan pak,ibu kota dari investasi beberapa negara apakah berdaulat rawan pak,"['ibu', 'kota', 'dari', 'investasi', 'beberapa', 'negara', 'apakah', 'berdaulat', 'rawan', 'pak']",-12,negative,[],"[('kota', -1), ('dari', -3), ('berdaulat', -3), ('rawan', -5)]"
534,@KotaNusantara Peningkatan fasilitas pendidikan akan memajukan potensi manusia Indonesia #IbuKotaNegara,@KotaNusantara Peningkatan fasilitas pendidikan akan memajukan potensi manusia Indonesia #Ibu Kota Negara,peningkatan fasilitas pendidikan akan memajukan potensi manusia indonesia ibu kota negara,peningkatan fasilitas pendidikan akan memajukan potensimanusia indonesia ibu kota negara,"['peningkatan', 'fasilitas', 'pendidikan', 'akan', 'memajukan', 'potensimanusia', 'indonesia', 'ibu', 'kota', 'negara']",-3,negative,"[('fasilitas', 2)]","[('fasilitas', -4), ('kota', -1)]"
43,Alasan Agus Harimurti Yudhoyono Siap Dipindahkan ke IKN Kaltim Daftar Menteri yang Pertama Pindah #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #AHY #AgusHarimurtiYudhoyono https://t.co/kqbOheB9FA lewat @tribunkaltim,Alasan Agus Harimurti Yudhoyono Siap Dipindahkan ke IKN Kaltim Daftar Menteri yang Pertama Pindah #IKN #IKNNusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #AHY #Agus Harimurti Yudhoyono https://t.co/kqbOheB9FA lewat @tribunkaltim,alasan agus harimurti yudhoyono siap dipindahkan ke ikn kaltim daftar menteri yang pertama pindah ikn iknnusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur ahy agus harimurti yudhoyono lewat,alasan agus harimurti yudhoyono siap dipindahkan ke ibu kota negara kaltim daftar menteri yang pertama pindah ibu kota negara ibu kota negara nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur ahy agus harimurti yudhoyono lewat,"['alasan', 'agus', 'harimurti', 'yudhoyono', 'siap', 'dipindahkan', 'ke', 'ibu', 'kota', 'negara', 'kaltim', 'daftar', 'menteri', 'yang', 'pertama', 'pindah', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'ahy', 'agus', 'harimurti', 'yudhoyono', 'lewat']",-16,negative,"[('siap', 1), ('daftar', 1), ('pindah', 1), ('lewat', 2)]","[('kota', -1), ('daftar', -3), ('yang', -5), ('pindah', -3), ('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('lewat', -5)]"
42,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. #IbuKotaNegaraBaru #TransformasiNegara https://t.co/CvYKiwpTnH,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. #Ibu Kota Negara Baru #Transformasi Negara https://t.co/CvYKiwpTnH,sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif dukungan terhadap pembangunan ibu kota negara ikn yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang ibu kota negara baru transformasi negara,sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif dukungan terhadap pembangunan ibu kota negara ibu kota negara yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang ibu kota negara baru transformasi negara,"['sebuah', 'langkah', 'besar', 'menuju', 'masa', 'depan', 'yang', 'lebih', 'berkesinambungan', 'dan', 'inklusif', 'dukungan', 'terhadap', 'pembangunan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'yang', 'baru', 'adalah', 'bukti', 'komitmen', 'kita', 'untuk', 'membangun', 'fondasi', 'yang', 'kuat', 'bagi', 'generasi', 'mendatang', 'ibu', 'kota', 'negara', 'baru', 'transformasi', 'negara']",-22,negative,"[('langkah', 4), ('besar', 4), ('lebih', 1), ('inklusif', 1), ('dukungan', 4), ('fondasi', 2), ('kuat', 2), ('bagi', 2)]","[('besar', -2), ('menuju', -4), ('yang', -5), ('inklusif', -2), ('kota', -1), ('kota', -1), ('yang', -5), ('bukti', -3), ('fondasi', -3), ('yang', -5), ('kuat', -3), ('bagi', -4), ('generasi', -3), ('kota', -1)]"
329,Kalo IKN sebagai Ibu Kota Negara sudah siap dengan segala fasilitas dll tak perlu iming2. Semua orang pasti pindah walau dicegat.,Kalo IKN sebagai Ibu Kota Negara sudah siap dengan segala fasilitas dll tak perlu iming2. Semua orang pasti pindah walau dicegat.,kalo ikn sebagai ibu kota negara sudah siap dengan segala fasilitas dll tak perlu iming semua orang pasti pindah walau dicegat,kalau ibu kota negara sebagai ibu kota negara sudah siap dengan segala fasilitas dan lain-lain tidak perlu iming semua orang pasti pindah walau dicegat,"['kalau', 'ibu', 'kota', 'negara', 'sebagai', 'ibu', 'kota', 'negara', 'sudah', 'siap', 'dengan', 'segala', 'fasilitas', 'dan', 'lain-lain', 'tidak', 'perlu', 'iming', 'semua', 'orang', 'pasti', 'pindah', 'walau', 'dicegat']",-14,negative,"[('sudah', 3), ('siap', 1), ('fasilitas', 2), ('perlu', 2), ('pasti', 3), ('pindah', 1)]","[('kalau', -1), ('kota', -1), ('sebagai', -3), ('kota', -1), ('sudah', -2), ('fasilitas', -4), ('tidak', -5), ('semua', -3), ('pindah', -3), ('walau', -3)]"
