Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,tweet_tokens_WSW,polarity_score,polarity,positive_words,negative_words
591,@reiMurilin12 Bebagai lapiran elemen masyarakat harus mendukung proses pemindahan Ibu Kota Negara ke Kalimantan,@reiMurilin12 Bebagai lapiran elemen masyarakat harus mendukung proses pemindahan Ibu Kota Negara ke Kalimantan,bebagai lapiran elemen masyarakat harus mendukung proses pemindahan ibu kota negara ke kalimantan,bebagai lapiran elemen masyarakat harus mendukung proses pemindahan ibu kota negara ke kalimantan,"['bebagai', 'lapiran', 'elemen', 'masyarakat', 'harus', 'mendukung', 'proses', 'pemindahan', 'ibu', 'kota', 'negara', 'ke', 'kalimantan']","['bebagai', 'lapiran', 'elemen', 'masyarakat', 'mendukung', 'proses', 'pemindahan', 'kota', 'negara', 'kalimantan']",0,neutral,"[('proses', 1)]","[('kota', -1)]"
56,Tak Jadi Ibu Kota Negara Jakarta Bakal Jadi Kota Global Kawasan Barat Jakarta Tetap Prospektif https://t.co/2XJGx8RGhW,Tak Jadi Ibu Kota Negara Jakarta Bakal Jadi Kota Global Kawasan Barat Jakarta Tetap Prospektif https://t.co/2XJGx8RGhW,tak jadi ibu kota negara jakarta bakal jadi kota global kawasan barat jakarta tetap prospektif,tidak jadi ibu kota negara jakarta bakal jadi kota global kawasan barat jakarta tetap prospektif,"['tidak', 'jadi', 'ibu', 'kota', 'negara', 'jakarta', 'bakal', 'jadi', 'kota', 'global', 'kawasan', 'barat', 'jakarta', 'tetap', 'prospektif']","['kota', 'negara', 'jakarta', 'kota', 'global', 'kawasan', 'barat', 'jakarta', 'prospektif']",-2,negative,[],"[('kota', -1), ('kota', -1)]"
529,@KotaNusantara Peningkatan sektor industri beri dorongan pada peningkatan kualitas produk #IbuKotaNegara,@KotaNusantara Peningkatan sektor industri beri dorongan pada peningkatan kualitas produk #Ibu Kota Negara,peningkatan sektor industri beri dorongan pada peningkatan kualitas produk ibu kota negara,peningkatan sektor industri beri dorongan pada peningkatan kualitas produk ibu kota negara,"['peningkatan', 'sektor', 'industri', 'beri', 'dorongan', 'pada', 'peningkatan', 'kualitas', 'produk', 'ibu', 'kota', 'negara']","['peningkatan', 'sektor', 'industri', 'dorongan', 'peningkatan', 'kualitas', 'produk', 'kota', 'negara']",6,positive,"[('kualitas', 4), ('produk', 3)]","[('kota', -1)]"
869,Nungguin kabar selanjutnya deh semoga proyeknya jadi kenyataan. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/3dbfH17dqX,Nungguin kabar selanjutnya deh semoga proyeknya jadi kenyataan. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/3dbfH17dqX,nungguin kabar selanjutnya deh semoga proyeknya jadi kenyataan ibu kota negara iknnusantara pindah ibu kota,menunggu kabar selanjutnya deh semoga proyeknya jadi kenyataan ibu kota negara ibu kota negara nusantara pindah ibu kota,"['menunggu', 'kabar', 'selanjutnya', 'deh', 'semoga', 'proyeknya', 'jadi', 'kenyataan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['menunggu', 'kabar', 'deh', 'semoga', 'proyeknya', 'kenyataan', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']",-9,negative,"[('kabar', 2), ('pindah', 1)]","[('menunggu', -3), ('kabar', -3), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
933,@meraaahputiiih Kami warga Tanjungpinang mendukung pemindahan Ibu Kota negara,@meraaahputiiih Kami warga Tanjungpinang mendukung pemindahan Ibu Kota negara,kami warga tanjungpinang mendukung pemindahan ibu kota negara,kami warga tanjungpinang mendukung pemindahan ibu kota negara,"['kami', 'warga', 'tanjungpinang', 'mendukung', 'pemindahan', 'ibu', 'kota', 'negara']","['warga', 'tanjungpinang', 'mendukung', 'pemindahan', 'kota', 'negara']",-1,negative,[],"[('kota', -1)]"
863,@KoalisiNetizen Keberlanjutan ekonomi akan menjadi tujuan dalam setiap kebijakan pembangunan #IbuKotaNegara,@KoalisiNetizen Keberlanjutan ekonomi akan menjadi tujuan dalam setiap kebijakan pembangunan #Ibu Kota Negara,keberlanjutan ekonomi akan menjadi tujuan dalam setiap kebijakan pembangunan ibu kota negara,keberlanjutan ekonomi akan menjadi tujuan dalam setiap kebijakan pembangunan ibu kota negara,"['keberlanjutan', 'ekonomi', 'akan', 'menjadi', 'tujuan', 'dalam', 'setiap', 'kebijakan', 'pembangunan', 'ibu', 'kota', 'negara']","['keberlanjutan', 'ekonomi', 'tujuan', 'kebijakan', 'pembangunan', 'kota', 'negara']",2,positive,"[('kebijakan', 3)]","[('kota', -1)]"
24,@IKNnusantaraID Kesempatan pendidikan dan pelatihan akan berkembang di Kalimantan Timur #IbuKotaNegara,@IKNnusantaraID Kesempatan pendidikan dan pelatihan akan berkembang di Kalimantan Timur #Ibu Kota Negara,kesempatan pendidikan dan pelatihan akan berkembang di kalimantan timur ibu kota negara,kesempatan pendidikan dan pelatihan akan berkembang di kalimantan timur ibu kota negara,"['kesempatan', 'pendidikan', 'dan', 'pelatihan', 'akan', 'berkembang', 'di', 'kalimantan', 'timur', 'ibu', 'kota', 'negara']","['kesempatan', 'pendidikan', 'pelatihan', 'berkembang', 'kalimantan', 'timur', 'kota', 'negara']",-1,negative,[],"[('kota', -1)]"
649,IKN Nusantara dipastikan tetap aman saat momen libur Lebaran 2024 #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/7zqLDoX7Nn,IKN Nusantara dipastikan tetap aman saat momen libur Lebaran 2024 #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/7zqLDoX7Nn,ikn nusantara dipastikan tetap aman saat momen libur lebaran  ibu kota negara iknnusantara pindah ibu kota,ibu kota negara nusantara dipastikan tetap aman saat momen libur lebaran  ibu kota negara ibu kota negara nusantara pindah ibu kota,"['ibu', 'kota', 'negara', 'nusantara', 'dipastikan', 'tetap', 'aman', 'saat', 'momen', 'libur', 'lebaran', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['kota', 'negara', 'nusantara', 'aman', 'momen', 'libur', 'lebaran', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']",-3,negative,"[('libur', 3), ('pindah', 1)]","[('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
448,Ibu kotanya - Taipei adalah ibu kota dan kota terbesar di Taiwan sebuah negara pulau di Asia Timur. Taipei terletak di bagian utara Taiwan dikelilingi oleh pegunungan dan sungai. https://t.co/We8VSQVjhg,Ibu kotanya - Taipei adalah ibu kota dan kota terbesar di Taiwan sebuah negara pulau di Asia Timur. Taipei terletak di bagian utara Taiwan dikelilingi oleh pegunungan dan sungai. https://t.co/We8VSQVjhg,ibu kotanya - taipei adalah ibu kota dan kota terbesar di taiwan sebuah negara pulau di asia timur taipei terletak di bagian utara taiwan dikelilingi oleh pegunungan dan sungai,ibu kotanya - taipei adalah ibu kota dan kota terbesar di taiwan sebuah negara pulau di asia timur taipei terletak di bagian utara taiwan dikelilingi oleh pegunungan dan sungai,"['ibu', 'kotanya', '-', 'taipei', 'adalah', 'ibu', 'kota', 'dan', 'kota', 'terbesar', 'di', 'taiwan', 'sebuah', 'negara', 'pulau', 'di', 'asia', 'timur', 'taipei', 'terletak', 'di', 'bagian', 'utara', 'taiwan', 'dikelilingi', 'oleh', 'pegunungan', 'dan', 'sungai']","['kotanya', '-', 'taipei', 'kota', 'kota', 'terbesar', 'taiwan', 'negara', 'pulau', 'asia', 'timur', 'taipei', 'terletak', 'utara', 'taiwan', 'dikelilingi', 'pegunungan', 'sungai']",-2,negative,[],"[('kota', -1), ('kota', -1)]"
532,@KotaNusantara Pemindahan ini adalah upaya bersama untuk mencapai visi pembangunan berkelanjutan #IbuKotaNegara,@KotaNusantara Pemindahan ini adalah upaya bersama untuk mencapai visi pembangunan berkelanjutan #Ibu Kota Negara,pemindahan ini adalah upaya bersama untuk mencapai visi pembangunan berkelanjutan ibu kota negara,pemindahan ini adalah upaya bersama untuk mencapai visi pembangunan berkelanjutan ibu kota negara,"['pemindahan', 'ini', 'adalah', 'upaya', 'bersama', 'untuk', 'mencapai', 'visi', 'pembangunan', 'berkelanjutan', 'ibu', 'kota', 'negara']","['pemindahan', 'upaya', 'mencapai', 'visi', 'pembangunan', 'berkelanjutan', 'kota', 'negara']",-2,negative,"[('upaya', 1), ('visi', 2)]","[('upaya', -4), ('kota', -1)]"
621,@KoalisiNetizen Kalimantan Timur akan menjadi model dalam pengelolaan sumber daya alam #IbuKotaNegara,@KoalisiNetizen Kalimantan Timur akan menjadi model dalam pengelolaan sumber daya alam #Ibu Kota Negara,kalimantan timur akan menjadi model dalam pengelolaan sumber daya alam ibu kota negara,kalimantan timur akan menjadi model dalam pengelolaan sumber daya alam ibu kota negara,"['kalimantan', 'timur', 'akan', 'menjadi', 'model', 'dalam', 'pengelolaan', 'sumber', 'daya', 'alam', 'ibu', 'kota', 'negara']","['kalimantan', 'timur', 'model', 'pengelolaan', 'sumber', 'daya', 'alam', 'kota', 'negara']",3,positive,"[('model', 3), ('alam', 2)]","[('alam', -1), ('kota', -1)]"
697,Video: Nasib Aset Negara Usai Jakarta Tak Lagi Jadi Ibu Kota https://t.co/pgn7HZfBPy,Video: Nasib Aset Negara Usai Jakarta Tak Lagi Jadi Ibu Kota https://t.co/pgn7HZfBPy,video nasib aset negara usai jakarta tak lagi jadi ibu kota,video nasib aset negara usai jakarta tidak lagi jadi ibu kota,"['video', 'nasib', 'aset', 'negara', 'usai', 'jakarta', 'tidak', 'lagi', 'jadi', 'ibu', 'kota']","['video', 'nasib', 'aset', 'negara', 'jakarta', 'kota']",-1,negative,[],"[('kota', -1)]"
929,@meraaahputiiih Semoga dengan pindahnya Ibu Kota Negara ke Kalimantan Indonesia akan semakin maju,@meraaahputiiih Semoga dengan pindahnya Ibu Kota Negara ke Kalimantan Indonesia akan semakin maju,semoga dengan pindahnya ibu kota negara ke kalimantan indonesia akan semakin maju,semoga dengan pindahnya ibu kota negara ke kalimantan indonesia akan semakin maju,"['semoga', 'dengan', 'pindahnya', 'ibu', 'kota', 'negara', 'ke', 'kalimantan', 'indonesia', 'akan', 'semakin', 'maju']","['semoga', 'pindahnya', 'kota', 'negara', 'kalimantan', 'indonesia', 'maju']",-1,negative,[],"[('kota', -1)]"
338,Dulu di sekolah disuruh hapalin nama2 ibu kota provinsi ibu kota negara. Sampe sekarang jd hapal,Dulu di sekolah disuruh hapalin nama2 ibu kota provinsi ibu kota negara. Sampe sekarang jd hapal,dulu di sekolah disuruh hapalin nama ibu kota provinsi ibu kota negara sampe sekarang jd hapal,dulu di sekolah disuruh hapalin nama ibu kota provinsi ibu kota negara sampai sekarang jadi hapal,"['dulu', 'di', 'sekolah', 'disuruh', 'hapalin', 'nama', 'ibu', 'kota', 'provinsi', 'ibu', 'kota', 'negara', 'sampai', 'sekarang', 'jadi', 'hapal']","['sekolah', 'disuruh', 'hapalin', 'nama', 'kota', 'provinsi', 'kota', 'negara', 'hapal']",-1,negative,"[('sekolah', 3)]","[('disuruh', -2), ('kota', -1), ('kota', -1)]"
51,IKN memastikan lapangan upacara sesuai standar FIFA untuk kemajuan olahraga Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/h796EbEUV9,IKN memastikan lapangan upacara sesuai standar FIFA untuk kemajuan olahraga Indonesia. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/h796EbEUV9,ikn memastikan lapangan upacara sesuai standar fifa untuk kemajuan olahraga indonesia ibu kota negara iknnusantara pindah ibu kota,ibu kota negara memastikan lapangan upacara sesuai standar fifa untuk kemajuan olahraga indonesia ibu kota negara ibu kota negara nusantara pindah ibu kota,"['ibu', 'kota', 'negara', 'memastikan', 'lapangan', 'upacara', 'sesuai', 'standar', 'fifa', 'untuk', 'kemajuan', 'olahraga', 'indonesia', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['kota', 'negara', 'lapangan', 'upacara', 'sesuai', 'standar', 'fifa', 'kemajuan', 'olahraga', 'indonesia', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']",-2,negative,"[('lapangan', 3), ('sesuai', 3), ('pindah', 1)]","[('kota', -1), ('standar', -2), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
666,Investasi Asing ke IKN Nusantara Didorong Lagi setelah Ada Putusan MK Bahlil: Komitmen Sudah Banyak #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #Bahlil https://t.co/Ttr7ATcQnL lewat @tribunkaltim,Investasi Asing ke IKN Nusantara Didorong Lagi setelah Ada Putusan MK Bahlil: Komitmen Sudah Banyak #IKN #IKNNusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #investasi #Bahlil https://t.co/Ttr7ATcQnL lewat @tribunkaltim,investasi asing ke ikn nusantara didorong lagi setelah ada putusan mk bahlil komitmen sudah banyak ikn iknnusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur investasi bahlil lewat,investasi asing ke ibu kota negara nusantara didorong lagi setelah ada putusan mk bahlil komitmen sudah banyak ibu kota negara ibu kota negara nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur investasi bahlil lewat,"['investasi', 'asing', 'ke', 'ibu', 'kota', 'negara', 'nusantara', 'didorong', 'lagi', 'setelah', 'ada', 'putusan', 'mk', 'bahlil', 'komitmen', 'sudah', 'banyak', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'investasi', 'bahlil', 'lewat']","['investasi', 'asing', 'kota', 'negara', 'nusantara', 'didorong', 'putusan', 'mk', 'bahlil', 'komitmen', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'investasi', 'bahlil']",-2,negative,"[('putusan', 3)]","[('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1)]"
620,@KoalisiNetizen Investasi di infrastruktur tingkatkan konektivitas antarwilayah #IbuKotaNegara,@KoalisiNetizen Investasi di infrastruktur tingkatkan konektivitas antarwilayah #Ibu Kota Negara,investasi di infrastruktur tingkatkan konektivitas antarwilayah ibu kota negara,investasi di infrastruktur tingkatkan konektivitas antarwilayah ibu kota negara,"['investasi', 'di', 'infrastruktur', 'tingkatkan', 'konektivitas', 'antarwilayah', 'ibu', 'kota', 'negara']","['investasi', 'infrastruktur', 'tingkatkan', 'konektivitas', 'antarwilayah', 'kota', 'negara']",-1,negative,[],"[('kota', -1)]"
923,@garudadidada10 Pemindahan ibu kota mencerminkan visi Indonesia sebagai negara yang berkeadilan,@garudadidada10 Pemindahan ibu kota mencerminkan visi Indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,pemindahan ibu kota mencerminkan visi indonesia sebagai negara yang berkeadilan,"['pemindahan', 'ibu', 'kota', 'mencerminkan', 'visi', 'indonesia', 'sebagai', 'negara', 'yang', 'berkeadilan']","['pemindahan', 'kota', 'mencerminkan', 'visi', 'indonesia', 'negara', 'berkeadilan']",1,positive,"[('visi', 2)]","[('kota', -1)]"
635,@KoalisiNetizen Pertumbuhan sektor properti bawa efek positif pada industri konstruksi #IbuKotaNegara,@KoalisiNetizen Pertumbuhan sektor properti bawa efek positif pada industri konstruksi #Ibu Kota Negara,pertumbuhan sektor properti bawa efek positif pada industri konstruksi ibu kota negara,pertumbuhan sektor properti bawa efek positif pada industri konstruksi ibu kota negara,"['pertumbuhan', 'sektor', 'properti', 'bawa', 'efek', 'positif', 'pada', 'industri', 'konstruksi', 'ibu', 'kota', 'negara']","['pertumbuhan', 'sektor', 'properti', 'bawa', 'efek', 'positif', 'industri', 'konstruksi', 'kota', 'negara']",4,positive,"[('bawa', 1), ('efek', 3), ('positif', 4)]","[('bawa', -3), ('kota', -1)]"
264,@abangbelneg Pemindahan Ibu Kota Negara merupakan langkah visioner dan berani dari Presiden Joko Widodo,@abangbelneg Pemindahan Ibu Kota Negara merupakan langkah visioner dan berani dari Presiden Joko Widodo,pemindahan ibu kota negara merupakan langkah visioner dan berani dari presiden joko widodo,pemindahan ibu kota negara merupakan langkah visioner dan berani dari presiden joko widodo,"['pemindahan', 'ibu', 'kota', 'negara', 'merupakan', 'langkah', 'visioner', 'dan', 'berani', 'dari', 'presiden', 'joko', 'widodo']","['pemindahan', 'kota', 'negara', 'langkah', 'visioner', 'berani', 'presiden', 'joko', 'widodo']",6,positive,"[('langkah', 4), ('presiden', 3)]","[('kota', -1)]"
538,@KotaNusantara Infrastruktur modern beri dorongan pada pertumbuhan sektor manufaktur #IbuKotaNegara,@KotaNusantara Infrastruktur modern beri dorongan pada pertumbuhan sektor manufaktur #Ibu Kota Negara,infrastruktur modern beri dorongan pada pertumbuhan sektor manufaktur ibu kota negara,infrastruktur modern beri dorongan pada pertumbuhan sektor manufaktur ibu kota negara,"['infrastruktur', 'modern', 'beri', 'dorongan', 'pada', 'pertumbuhan', 'sektor', 'manufaktur', 'ibu', 'kota', 'negara']","['infrastruktur', 'modern', 'dorongan', 'pertumbuhan', 'sektor', 'manufaktur', 'kota', 'negara']",2,positive,"[('modern', 3)]","[('kota', -1)]"
713,Setelah Lebaran 2024 Starlink Uji Coba di IKN #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/8q0j5Jy2el,Setelah Lebaran 2024 Starlink Uji Coba di IKN #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/8q0j5Jy2el,setelah lebaran  starlink uji coba di ikn ibu kota negara iknnusantara pindah ibu kota,setelah lebaran  starlink uji coba di ibu kota negara ibu kota negara ibu kota negara nusantara pindah ibu kota,"['setelah', 'lebaran', 'starlink', 'uji', 'coba', 'di', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['lebaran', 'starlink', 'uji', 'coba', 'kota', 'negara', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']",-4,negative,"[('uji', 1), ('coba', 2), ('pindah', 1)]","[('coba', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('pindah', -3), ('kota', -1)]"
685,@cania_citta sekedar pengalaman pribadi dulu sd - smp suka bgt geografi sampe hapal banyak ibu kota provinsi dan juga ibu kota negara di dunia tapi semenjak SMA memutuskan ambil jurusan mipa dan juga di sklh jurusan MIPA gaada geografi perlahan-lahan mulai lupa beberapa ibu kota provinsi-,@cania_citta sekedar pengalaman pribadi dulu sd - smp suka bgt geografi sampe hapal banyak ibu kota provinsi dan juga ibu kota negara di dunia tapi semenjak SMA memutuskan ambil jurusan mipa dan juga di sklh jurusan MIPA gaada geografi perlahan-lahan mulai lupa beberapa ibu kota provinsi-,sekedar pengalaman pribadi dulu sd - smp suka bgt geografi sampe hapal banyak ibu kota provinsi dan juga ibu kota negara di dunia tapi semenjak sma memutuskan ambil jurusan mipa dan juga di sklh jurusan mipa gaada geografi perlahan-lahan mulai lupa beberapa ibu kota provinsi-,sekedar pengalaman pribadi dulu sd - smp suka banget geografi sampai hapal banyak ibu kota provinsi dan juga ibu kota negara di dunia tapi semenjak sama memutuskan ambil jurusan mipa dan juga di sekolah jurusan mipa tidak ada uang geografi perlahan-lahan mulai lupa beberapa ibu kota provinsi-,"['sekedar', 'pengalaman', 'pribadi', 'dulu', 'sd', '-', 'smp', 'suka', 'banget', 'geografi', 'sampai', 'hapal', 'banyak', 'ibu', 'kota', 'provinsi', 'dan', 'juga', 'ibu', 'kota', 'negara', 'di', 'dunia', 'tapi', 'semenjak', 'sama', 'memutuskan', 'ambil', 'jurusan', 'mipa', 'dan', 'juga', 'di', 'sekolah', 'jurusan', 'mipa', 'tidak', 'ada', 'uang', 'geografi', 'perlahan-lahan', 'mulai', 'lupa', 'beberapa', 'ibu', 'kota', 'provinsi-']","['sekedar', 'pengalaman', 'pribadi', 'sd', '-', 'smp', 'suka', 'banget', 'geografi', 'hapal', 'kota', 'provinsi', 'kota', 'negara', 'dunia', 'semenjak', 'memutuskan', 'ambil', 'jurusan', 'mipa', 'sekolah', 'jurusan', 'mipa', 'uang', 'geografi', 'perlahan-lahan', 'lupa', 'kota', 'provinsi-']",-7,negative,"[('pengalaman', 2), ('suka', 3), ('banget', 1), ('dunia', 1), ('sekolah', 3), ('lupa', 1)]","[('suka', -1), ('kota', -1), ('kota', -1), ('dunia', -2), ('ambil', -5), ('perlahan-lahan', -4), ('lupa', -3), ('kota', -1)]"
949,Anggaran untuk IKN Nusantara Tahun 2024 disebut akan Ditambah Sri Mulyani tak Sebut Nominalnya #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #anggaran #Menkeu #SriMulyani https://t.co/o0pUylTCNa lewat @tribunkaltim,Anggaran untuk IKN Nusantara Tahun 2024 disebut akan Ditambah Sri Mulyani tak Sebut Nominalnya #IKN #IKNNusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #anggaran #Menkeu #Sri Mulyani https://t.co/o0pUylTCNa lewat @tribunkaltim,anggaran untuk ikn nusantara tahun  disebut akan ditambah sri mulyani tak sebut nominalnya ikn iknnusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur anggaran menkeu sri mulyani lewat,anggaran untuk ibu kota negara nusantara tahun  disebut akan ditambah sri mulyani tidak sebut nominalnya ibu kota negara ibu kota negara nusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur anggaran menkeu sri mulyani lewat,"['anggaran', 'untuk', 'ibu', 'kota', 'negara', 'nusantara', 'tahun', 'disebut', 'akan', 'ditambah', 'sri', 'mulyani', 'tidak', 'sebut', 'nominalnya', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'anggaran', 'menkeu', 'sri', 'mulyani', 'lewat']","['anggaran', 'kota', 'negara', 'nusantara', 'ditambah', 'sri', 'mulyani', 'nominalnya', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'kota', 'negara', 'kota', 'nusantara', 'kaltim', 'kalimantan', 'timur', 'anggaran', 'menkeu', 'sri', 'mulyani']",-5,negative,[],"[('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1), ('kota', -1)]"
