,Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning,text_normalisasi,tweet_tokens,tweet_tokens_WSW
426,1001,Anggota Ombudsman RI Hery Susanto mengatakan Jakarta tetap menjadi daerah khusus meskipun tidak lagi menjadi ibu kota negara. https://t.co/2IyR8lKpvH #jakarta #ibukota https://t.co/CIDyDmXx4p,Anggota Ombudsman RI Hery Susanto mengatakan Jakarta tetap menjadi daerah khusus meskipun tidak lagi menjadi ibu kota negara. https://t.co/2IyR8lKpvH #jakarta #ibukota https://t.co/CIDyDmXx4p,anggota ombudsman ri hery susanto mengatakan jakarta tetap menjadi daerah khusus meskipun tidak lagi menjadi ibu kota negara jakarta ibukota,anggota ombudsman republik indonesia hery susanto mengatakan jakarta tetap menjadi daerah khusus meskipun tidak lagi menjadi ibu kota negara jakarta ibu kota,"['anggota', 'ombudsman', 'republik', 'indonesia', 'hery', 'susanto', 'mengatakan', 'jakarta', 'tetap', 'menjadi', 'daerah', 'khusus', 'meskipun', 'tidak', 'lagi', 'menjadi', 'ibu', 'kota', 'negara', 'jakarta', 'ibu', 'kota']","['anggota', 'ombudsman', 'republik', 'indonesia', 'hery', 'susanto', 'jakarta', 'daerah', 'khusus', 'kota', 'negara', 'jakarta', 'kota']"
427,367,Dua pengusaha asal Bali I Nengah Natyanta dari Coco Group Bali dan I Gede Bingin Mustika dari Plaga Farm Bali menandatangani kerja sama dengan PT Bina Karya (Persero) untuk pengembangan bisnis di Ibu Kota Negara (IKN) Nusantara. https://t.co/8jBsWEfHea,Dua pengusaha asal Bali I Nengah Natyanta dari Coco Group Bali dan I Gede Bingin Mustika dari Plaga Farm Bali menandatangani kerja sama dengan PT Bina Karya (Persero) untuk pengembangan bisnis di Ibu Kota Negara (IKN) Nusantara. https://t.co/8jBsWEfHea,dua pengusaha asal bali  nengah natyanta dari coco group bali dan  gede bingin mustika dari plaga farm bali menandatangani kerja sama dengan pt bina karya persero untuk pengembangan bisnis di ibu kota negara ikn nusantara,dua pengusaha asal bali  nengah natyanta dari coco grup bali dan  besar bingin mustika dari plaga farm bali menandatangani kerja sama dengan perseroan terbatas bina karya persero untuk pengembangan bisnis di ibu kota negara ibu kota negara nusantara,"['dua', 'pengusaha', 'asal', 'bali', 'nengah', 'natyanta', 'dari', 'coco', 'grup', 'bali', 'dan', 'besar', 'bingin', 'mustika', 'dari', 'plaga', 'farm', 'bali', 'menandatangani', 'kerja', 'sama', 'dengan', 'perseroan', 'terbatas', 'bina', 'karya', 'persero', 'untuk', 'pengembangan', 'bisnis', 'di', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara']","['pengusaha', 'bali', 'nengah', 'natyanta', 'coco', 'grup', 'bali', 'bingin', 'mustika', 'plaga', 'farm', 'bali', 'menandatangani', 'kerja', 'perseroan', 'terbatas', 'bina', 'karya', 'persero', 'pengembangan', 'bisnis', 'kota', 'negara', 'kota', 'negara', 'nusantara']"
428,83,@meraaahputiiih IKN Nusantara membuka peluang bisnis bagi startup dan perusahaan teknologi di Indonesia. #IbuKotaNegara,@meraaahputiiih IKN Nusantara membuka peluang bisnis bagi startup dan perusahaan teknologi di Indonesia. #Ibu Kota Negara,ikn nusantara membuka peluang bisnis bagi startup dan perusahaan teknologi di indonesia ibu kota negara,ibu kota negara nusantara membuka peluang bisnis bagi startup dan perusahaan teknologi di indonesia ibu kota negara,"['ibu', 'kota', 'negara', 'nusantara', 'membuka', 'peluang', 'bisnis', 'bagi', 'startup', 'dan', 'perusahaan', 'teknologi', 'di', 'indonesia', 'ibu', 'kota', 'negara']","['kota', 'negara', 'nusantara', 'membuka', 'peluang', 'bisnis', 'startup', 'perusahaan', 'teknologi', 'indonesia', 'kota', 'negara']"
429,61,Jakarta masih berstatus sebagai ibu kota negara walau Jokowi sudah meneken UU DKJ. Lantas kapan status Jakarta sebagai ibu kota negara berakhir? https://t.co/GWhcv3JQ0C,Jakarta masih berstatus sebagai ibu kota negara walau Jokowi sudah meneken UU DKJ. Lantas kapan status Jakarta sebagai ibu kota negara berakhir? https://t.co/GWhcv3JQ0C,jakarta masih berstatus sebagai ibu kota negara walau jokowi sudah meneken uu dkj lantas kapan status jakarta sebagai ibu kota negara berakhir,jakarta masih berstatus sebagai ibu kota negara walau jokowi  sudah meneken uu dkj lantas kapan status jakarta sebagai ibu kota negara berakhir,"['jakarta', 'masih', 'berstatus', 'sebagai', 'ibu', 'kota', 'negara', 'walau', 'jokowi', 'sudah', 'meneken', 'uu', 'dkj', 'lantas', 'kapan', 'status', 'jakarta', 'sebagai', 'ibu', 'kota', 'negara', 'berakhir']","['jakarta', 'berstatus', 'kota', 'negara', 'jokowi', 'meneken', 'uu', 'dkj', 'lantas', 'status', 'jakarta', 'kota', 'negara']"
430,439,penataan tata ruang dan kawasan strategis Ibu Kota Nusantara yang mempunyai pengaruh sangat penting terhadap kedaulatan negara pertahanan dan keamanan negara ekonomi sosial budaya dan lingkungan termasuk wilayah yang telah ditetapkan sebagai warisan dunia. Hal ini mengacu https://t.co/kfnTYHunN3,penataan tata ruang dan kawasan strategis Ibu Kota Nusantara yang mempunyai pengaruh sangat penting terhadap kedaulatan negara pertahanan dan keamanan negara ekonomi sosial budaya dan lingkungan termasuk wilayah yang telah ditetapkan sebagai warisan dunia. Hal ini mengacu https://t.co/kfnTYHunN3,penataan tata ruang dan kawasan strategis ibu kota nusantara yang mempunyai pengaruh sangat penting terhadap kedaulatan negara pertahanan dan keamanan negara ekonomi sosial budaya dan lingkungan termasuk wilayah yang telah ditetapkan sebagai warisan dunia hal ini mengacu,penataan tata ruang dan kawasan strategis ibu kota nusantara yang mempunyai pengaruh sangat penting terhadap kedaulatan negara pertahanan dan keamanan negara ekonomi sosial budaya dan lingkungan termasuk wilayah yang telah ditetapkan sebagai warisan dunia hal ini mengacu,"['penataan', 'tata', 'ruang', 'dan', 'kawasan', 'strategis', 'ibu', 'kota', 'nusantara', 'yang', 'mempunyai', 'pengaruh', 'sangat', 'penting', 'terhadap', 'kedaulatan', 'negara', 'pertahanan', 'dan', 'keamanan', 'negara', 'ekonomi', 'sosial', 'budaya', 'dan', 'lingkungan', 'termasuk', 'wilayah', 'yang', 'telah', 'ditetapkan', 'sebagai', 'warisan', 'dunia', 'hal', 'ini', 'mengacu']","['penataan', 'tata', 'ruang', 'kawasan', 'strategis', 'kota', 'nusantara', 'pengaruh', 'kedaulatan', 'negara', 'pertahanan', 'keamanan', 'negara', 'ekonomi', 'sosial', 'budaya', 'lingkungan', 'wilayah', 'ditetapkan', 'warisan', 'dunia', 'mengacu']"
431,272,@DPecola Kami warga Manado mendukung pemindahan Ibu Kota negara #PindahIbuKota,@DPecola Kami warga Manado mendukung pemindahan Ibu Kota negara #Pindah Ibu Kota,kami warga manado mendukung pemindahan ibu kota negara pindah ibu kota,kami warga manado mendukung pemindahan ibu kota negara pindah ibu kota,"['kami', 'warga', 'manado', 'mendukung', 'pemindahan', 'ibu', 'kota', 'negara', 'pindah', 'ibu', 'kota']","['warga', 'manado', 'mendukung', 'pemindahan', 'kota', 'negara', 'pindah', 'kota']"
432,285,@abangbelneg Maju Indonesia Ku bersama Nusantara ! #IbuKotaNegara,@abangbelneg Maju Indonesia Ku bersama Nusantara ! #Ibu Kota Negara,maju indonesia ku bersama nusantara ibu kota negara,maju indonesia ku bersama nusantara ibu kota negara,"['maju', 'indonesia', 'ku', 'bersama', 'nusantara', 'ibu', 'kota', 'negara']","['maju', 'indonesia', 'ku', 'nusantara', 'kota', 'negara']"
433,360,Pemerintah menargetkan sebanyak delapan menara apartemen di Ibu Kota Nusantara (IKN) Penajam Paser Kalimantan Timur rampung dibangun Juli 2024. Menara apartemen tersebut nantinya akan ditinggali para Aparatur Sipil Negara (ASN) dari Jakarta. https://t.co/HLOSbZYohv -BAY https://t.co/kpij5Lj1qF,Pemerintah menargetkan sebanyak delapan menara apartemen di Ibu Kota Nusantara (IKN) Penajam Paser Kalimantan Timur rampung dibangun Juli 2024. Menara apartemen tersebut nantinya akan ditinggali para Aparatur Sipil Negara (ASN) dari Jakarta. https://t.co/HLOSbZYohv -BAY https://t.co/kpij5Lj1qF,pemerintah menargetkan sebanyak delapan menara apartemen di ibu kota nusantara ikn penajam paser kalimantan timur rampung dibangun juli  menara apartemen tersebut nantinya akan ditinggali para aparatur sipil negara asn dari jakarta -bay,pemerintah menargetkan sebanyak delapan menara apartemen di ibu kota nusantara ibu kota negarapenajam paser kalimantan timur rampung dibangun juli  menara apartemen tersebut nantinya akan ditinggali para aparatur sipil negara asn dari jakarta -bay,"['pemerintah', 'menargetkan', 'sebanyak', 'delapan', 'menara', 'apartemen', 'di', 'ibu', 'kota', 'nusantara', 'ibu', 'kota', 'negarapenajam', 'paser', 'kalimantan', 'timur', 'rampung', 'dibangun', 'juli', 'menara', 'apartemen', 'tersebut', 'nantinya', 'akan', 'ditinggali', 'para', 'aparatur', 'sipil', 'negara', 'asn', 'dari', 'jakarta', '-bay']","['pemerintah', 'menargetkan', 'delapan', 'menara', 'apartemen', 'kota', 'nusantara', 'kota', 'negarapenajam', 'paser', 'kalimantan', 'timur', 'rampung', 'dibangun', 'juli', 'menara', 'apartemen', 'ditinggali', 'aparatur', 'sipil', 'negara', 'asn', 'jakarta', '-bay']"
434,354,@meraaahputiiih Peningkatan fasilitas kesehatan akan meningkatkan pelayanan medis bagi rakyat #IbuKotaNegara,@meraaahputiiih Peningkatan fasilitas kesehatan akan meningkatkan pelayanan medis bagi rakyat #Ibu Kota Negara,peningkatan fasilitas kesehatan akan meningkatkan pelayanan medis bagi rakyat ibu kota negara,peningkatan fasilitas kesehatan akan meningkatkan pelayanan medis bagi rakyat ibu kota negara,"['peningkatan', 'fasilitas', 'kesehatan', 'akan', 'meningkatkan', 'pelayanan', 'medis', 'bagi', 'rakyat', 'ibu', 'kota', 'negara']","['peningkatan', 'fasilitas', 'kesehatan', 'meningkatkan', 'pelayanan', 'medis', 'rakyat', 'kota', 'negara']"
435,989,Ibu Kota Negara akan Segera Pindah ke IKN Pakar Tata Negara Pertanyakan Kebutuhan Konstitusinya. https://t.co/Xcz5bpWqqL,Ibu Kota Negara akan Segera Pindah ke IKN Pakar Tata Negara Pertanyakan Kebutuhan Konstitusinya. https://t.co/Xcz5bpWqqL,ibu kota negara akan segera pindah ke ikn pakar tata negara pertanyakan kebutuhan konstitusinya,ibu kota negara akan segera pindah ke ibu kota negara pakar tata negara pertanyakan kebutuhan konstitusinya,"['ibu', 'kota', 'negara', 'akan', 'segera', 'pindah', 'ke', 'ibu', 'kota', 'negara', 'pakar', 'tata', 'negara', 'pertanyakan', 'kebutuhan', 'konstitusinya']","['kota', 'negara', 'pindah', 'kota', 'negara', 'pakar', 'tata', 'negara', 'kebutuhan', 'konstitusinya']"
436,278,@Gunawan75_ Bangun ibu kota negara utang ke Cina Bikin sawah hutang kecina Tenaga kerjanya dari cina Modal di pinjam ke Cina untuk bayar TKA cina dgn upah sangat tinggi Ibarat udah bikin pondasi kuat buat cina di Indonesia,@Gunawan75_ Bangun ibu kota negara utang ke Cina Bikin sawah hutang kecina Tenaga kerjanya dari cina Modal di pinjam ke Cina untuk bayar TKA cina dgn upah sangat tinggi Ibarat udah bikin pondasi kuat buat cina di Indonesia,bangun ibu kota negara utang ke cina bikin sawah hutang kecina tenaga kerjanya dari cina modal di pinjam ke cina untuk bayar tka cina dgn upah sangat tinggi ibarat udah bikin pondasi kuat buat cina di indonesia,bangun ibu kota negara utang ke cina bikin sawah hutang kecina tenaga kerjanya dari cina modal di pinjam ke cina untuk bayar tka cina dengan upah sangat tinggi ibarat sudah bikin pondasi kuat buat cina di indonesia,"['bangun', 'ibu', 'kota', 'negara', 'utang', 'ke', 'cina', 'bikin', 'sawah', 'hutang', 'kecina', 'tenaga', 'kerjanya', 'dari', 'cina', 'modal', 'di', 'pinjam', 'ke', 'cina', 'untuk', 'bayar', 'tka', 'cina', 'dengan', 'upah', 'sangat', 'tinggi', 'ibarat', 'sudah', 'bikin', 'pondasi', 'kuat', 'buat', 'cina', 'di', 'indonesia']","['bangun', 'kota', 'negara', 'utang', 'cina', 'sawah', 'hutang', 'kecina', 'tenaga', 'kerjanya', 'cina', 'modal', 'pinjam', 'cina', 'bayar', 'tka', 'cina', 'upah', 'pondasi', 'kuat', 'cina', 'indonesia']"
437,12,@IKNnusantaraID Kami warga Jambi mendukung pembangunan IKN Nusantara #IbuKotaNegara,@IKNnusantaraID Kami warga Jambi mendukung pembangunan IKN Nusantara #Ibu Kota Negara,kami warga jambi mendukung pembangunan ikn nusantara ibu kota negara,kami warga jambi mendukung pembangunan ibu kota negara nusantara ibu kota negara,"['kami', 'warga', 'jambi', 'mendukung', 'pembangunan', 'ibu', 'kota', 'negara', 'nusantara', 'ibu', 'kota', 'negara']","['warga', 'jambi', 'mendukung', 'pembangunan', 'kota', 'negara', 'nusantara', 'kota', 'negara']"
438,182,@DoankWarto Jokowi berdasarkan usulan2 dr parpol2 : 1. Bapak Infrastruktur. 2. Bapak Ibu Kota Negara. 3. Bapak Rekonsiliasi.,@DoankWarto Jokowi berdasarkan usulan2 dr parpol2 : 1. Bapak Infrastruktur. 2. Bapak Ibu Kota Negara. 3. Bapak Rekonsiliasi.,jokowi berdasarkan usulan dr parpol  bapak infrastruktur  bapak ibu kota negara  bapak rekonsiliasi,jokowi  berdasarkan usulan dari partai politik  bapak infrastruktur  bapak ibu kota negara  bapak rekonsiliasi,"['jokowi', 'berdasarkan', 'usulan', 'dari', 'partai', 'politik', 'bapak', 'infrastruktur', 'bapak', 'ibu', 'kota', 'negara', 'bapak', 'rekonsiliasi']","['jokowi', 'berdasarkan', 'usulan', 'partai', 'politik', 'infrastruktur', 'kota', 'negara', 'rekonsiliasi']"
439,368,@KoalisiNetizen Pemindahan ini memperlihatkan kesungguhan Indonesia dalam mencapai kemajuan #IbuKotaNegara,@KoalisiNetizen Pemindahan ini memperlihatkan kesungguhan Indonesia dalam mencapai kemajuan #Ibu Kota Negara,pemindahan ini memperlihatkan kesungguhan indonesia dalam mencapai kemajuan ibu kota negara,pemindahan ini memperlihatkan kesungguhan indonesia dalam mencapai kemajuan ibu kota negara,"['pemindahan', 'ini', 'memperlihatkan', 'kesungguhan', 'indonesia', 'dalam', 'mencapai', 'kemajuan', 'ibu', 'kota', 'negara']","['pemindahan', 'kesungguhan', 'indonesia', 'mencapai', 'kemajuan', 'kota', 'negara']"
440,494,Pemerintah akan memberikan 1 unit apartemen untuk 1 aparatur sipil negara (ASN) yang pindah ke Ibu Kota Nusantara (IKN). https://t.co/6vlmKg648w,Pemerintah akan memberikan 1 unit apartemen untuk 1 aparatur sipil negara (ASN) yang pindah ke Ibu Kota Nusantara (IKN). https://t.co/6vlmKg648w,pemerintah akan memberikan  unit apartemen untuk  aparatur sipil negara asn yang pindah ke ibu kota nusantara ikn,pemerintah akan memberikan  unit apartemen untuk  aparatur sipil negara asn yang pindah ke ibu kota nusantara ibu kota negara,"['pemerintah', 'akan', 'memberikan', 'unit', 'apartemen', 'untuk', 'aparatur', 'sipil', 'negara', 'asn', 'yang', 'pindah', 'ke', 'ibu', 'kota', 'nusantara', 'ibu', 'kota', 'negara']","['pemerintah', 'unit', 'apartemen', 'aparatur', 'sipil', 'negara', 'asn', 'pindah', 'kota', 'nusantara', 'kota', 'negara']"
441,618,@KoalisiNetizen Infrastruktur modern beri stimulan pada pertumbuhan sektor jasa keuangan #IbuKotaNegara,@KoalisiNetizen Infrastruktur modern beri stimulan pada pertumbuhan sektor jasa keuangan #Ibu Kota Negara,infrastruktur modern beri stimulan pada pertumbuhan sektor jasa keuangan ibu kota negara,infrastruktur modern beri stimulan pada pertumbuhan sektor jasa keuangan ibu kota negara,"['infrastruktur', 'modern', 'beri', 'stimulan', 'pada', 'pertumbuhan', 'sektor', 'jasa', 'keuangan', 'ibu', 'kota', 'negara']","['infrastruktur', 'modern', 'stimulan', 'pertumbuhan', 'sektor', 'jasa', 'keuangan', 'kota', 'negara']"
442,223,Proses pemindahan Aparatur Sipil Negara (ASN) ke Ibu Kota Nusantara (IKN) akan dilakukan secara ketat guna mendapatkan talenta-talenta terpilih. https://t.co/Hlga1VDZEK,Proses pemindahan Aparatur Sipil Negara (ASN) ke Ibu Kota Nusantara (IKN) akan dilakukan secara ketat guna mendapatkan talenta-talenta terpilih. https://t.co/Hlga1VDZEK,proses pemindahan aparatur sipil negara asn ke ibu kota nusantara ikn akan dilakukan secara ketat guna mendapatkan talenta-talenta terpilih,proses pemindahan aparatur sipil negara asn ke ibu kota nusantara ibu kota negara akan dilakukan secara ketat guna mendapatkan talenta-talenta terpilih,"['proses', 'pemindahan', 'aparatur', 'sipil', 'negara', 'asn', 'ke', 'ibu', 'kota', 'nusantara', 'ibu', 'kota', 'negara', 'akan', 'dilakukan', 'secara', 'ketat', 'guna', 'mendapatkan', 'talenta-talenta', 'terpilih']","['proses', 'pemindahan', 'aparatur', 'sipil', 'negara', 'asn', 'kota', 'nusantara', 'kota', 'negara', 'ketat', 'talenta-talenta', 'terpilih']"
443,575,Kota Baru dengan Potensi: Desa Kawasan IKN Siap Mengembangkan Ekonomi dan Masyarakat. #KotaPotensial #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/KZGx8LOumr,Kota Baru dengan Potensi: Desa Kawasan IKN Siap Mengembangkan Ekonomi dan Masyarakat. #Kota Potensial #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/KZGx8LOumr,kota baru dengan potensi desa kawasan ikn siap mengembangkan ekonomi dan masyarakat kota potensial ibu kota negara iknnusantara pindah ibu kota,kota baru dengan potensidesa kawasan ibu kota negara siap mengembangkan ekonomi dan masyarakat kota potensial ibu kota negara ibu kota negara nusantara pindah ibu kota,"['kota', 'baru', 'dengan', 'potensidesa', 'kawasan', 'ibu', 'kota', 'negara', 'siap', 'mengembangkan', 'ekonomi', 'dan', 'masyarakat', 'kota', 'potensial', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['kota', 'potensidesa', 'kawasan', 'kota', 'negara', 'mengembangkan', 'ekonomi', 'masyarakat', 'kota', 'potensial', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
444,911,Negara yatim piatu. Emang emang bapak kota gapernah ada sekarang gapunya ibu kota. Bener bener dah. https://t.co/vHFX0wf63F,Negara yatim piatu. Emang emang bapak kota gapernah ada sekarang gapunya ibu kota. Bener bener dah. https://t.co/vHFX0wf63F,negara yatim piatu emang emang bapak kota gapernah ada sekarang gapunya ibu kota bener bener dah,negara yatim piatu emang emang bapak kota tidak pernah ada sekarang gapunya ibu kota benar benar deh,"['negara', 'yatim', 'piatu', 'emang', 'emang', 'bapak', 'kota', 'tidak', 'pernah', 'ada', 'sekarang', 'gapunya', 'ibu', 'kota', 'benar', 'benar', 'deh']","['negara', 'yatim', 'piatu', 'emang', 'emang', 'kota', 'gapunya', 'kota', 'deh']"
445,866,Gabung tiga negara bakal jadi prestasi luar biasa! #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/YAZ4NVUndF,Gabung tiga negara bakal jadi prestasi luar biasa! #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/YAZ4NVUndF,gabung tiga negara bakal jadi prestasi luar biasa ibu kota negara iknnusantara pindah ibu kota,gabung tiga negara bakal jadi prestasi luar biasa ibu kota negara ibu kota negara nusantara pindah ibu kota,"['gabung', 'tiga', 'negara', 'bakal', 'jadi', 'prestasi', 'luar', 'biasa', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['gabung', 'negara', 'prestasi', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
446,631,Inovasi dalam teknologi akan mengoptimalkan sistem pertahanan #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/3StuBbmeh0,Inovasi dalam teknologi akan mengoptimalkan sistem pertahanan #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/3StuBbmeh0,inovasi dalam teknologi akan mengoptimalkan sistem pertahanan ibu kota negara iknnusantara pindah ibu kota,inovasi dalam teknologi akan mengoptimalkan sistem pertahanan ibu kota negara ibu kota negara nusantara pindah ibu kota,"['inovasi', 'dalam', 'teknologi', 'akan', 'mengoptimalkan', 'sistem', 'pertahanan', 'ibu', 'kota', 'negara', 'ibu', 'kota', 'negara', 'nusantara', 'pindah', 'ibu', 'kota']","['inovasi', 'teknologi', 'mengoptimalkan', 'sistem', 'pertahanan', 'kota', 'negara', 'kota', 'negara', 'nusantara', 'pindah', 'kota']"
447,585,Para pendukung berharap langkah ini akan membantu meredam kekacauan di negara Karibia yang bermasalah di mana sebagian besar wilayah ibu kota Haiti masih berada dalam cengkeraman geng kriminal. https://t.co/IoiaYqJeyv,Para pendukung berharap langkah ini akan membantu meredam kekacauan di negara Karibia yang bermasalah di mana sebagian besar wilayah ibu kota Haiti masih berada dalam cengkeraman geng kriminal. https://t.co/IoiaYqJeyv,para pendukung berharap langkah ini akan membantu meredam kekacauan di negara karibia yang bermasalah di mana sebagian besar wilayah ibu kota haiti masih berada dalam cengkeraman geng kriminal,para pendukung berharap langkah ini akan membantu meredam kekacauan di negara karibia yang bermasalah di mana sebagian besar wilayah ibu kota haiti masih berada dalam cengkeraman geng kriminal,"['para', 'pendukung', 'berharap', 'langkah', 'ini', 'akan', 'membantu', 'meredam', 'kekacauan', 'di', 'negara', 'karibia', 'yang', 'bermasalah', 'di', 'mana', 'sebagian', 'besar', 'wilayah', 'ibu', 'kota', 'haiti', 'masih', 'berada', 'dalam', 'cengkeraman', 'geng', 'kriminal']","['pendukung', 'berharap', 'langkah', 'membantu', 'meredam', 'kekacauan', 'negara', 'karibia', 'bermasalah', 'wilayah', 'kota', 'haiti', 'cengkeraman', 'geng', 'kriminal']"
