text,label,text_clean
Kirain ini salah satu barang yang pak dhe suruh bawa ke IKN,neutral,kirain ini salah satu barang yang pak dhe suruh bawa ke ikn
...ya udahlah yg penting Kerja yg BAIK & benar ikn lancar ssi perencanaan... BTP juga pya tugas besar di pertamina kok.. -- semua kerja utk kemjuan bgsa iya kan!!,neutral,ya udahlah yg penting kerja yg baik benar ikn lancar ssi perencanaan btp juga pya tugas besar di pertamina kok -- semua kerja utk kemjuan bgsa iya kan
Ikut aja kemah di IKN wkwkwkwk,neutral,ikut aja kemah di ikn wkwkwkwk
"Kalau dibiayai investor asing bukan IKN dong tapi IKBB, ibukota bangsa bangsa",neutral,kalau dibiayai investor asing bukan ikn dong tapi ikbb ibukota bangsa bangsa
"Jangan Yaa Allah. Saya da mah cinta anak cucu supaya ketemu bareng di surga Allah kelak. Makanya kita masih harus berjuang membersihkan keburukan agar ada ruang utk generasi penerus memancarkan medan magnet kebaikan.
#DemiIKNRakyatDiabaikan 
#IKN_IkatanKlenikNusantara",neutral,jangan yaa allah saya da mah cinta anak cucu supaya ketemu bareng di surga allah kelak makanya kita masih harus berjuang membersihkan keburukan agar ada ruang utk generasi penerus memancarkan medan magnet kebaikan demi iknrakyat diabaikan ikn_ikatan klenik nusantara
"Iya dong mas, masa sebagai kepala negara ga mau ngantor di IKN?",neutral,iya dong mas masa sebagai kepala negara ga mau ngantor di ikn
"Temannya Om 
@Attilathehunt19
 jadi kepala otorita IKN?",neutral,temannya om jadi kepala otorita ikn
"Itu opung luhut koar koar pemilu suruh tunda tunda tunda itu alesannya apasich?

Perang rusia ukraina?
Stock migor langka?
Bangun IKN blon cair duitnya?
KICC blon kg kelar?

Atao ada pingin nyang laen",neutral,itu opung luhut koar koar pemilu suruh tunda tunda tunda itu alesannya apasich perang rusia ukraina stock migor langka bangun ikn blon cair duitnya kicc blon kg kelar atao ada pingin nyang laen
Belum mulai pembangunan Infrastruktur terkait IKN disana?,neutral,belum mulai pembangunan infrastruktur terkait ikn disana
"Hasan Nasbi:

Kritik terhadap nama IKN dan ritual gentong Nusantara justru lebih bergema di publik, daripada hal-hal substansial seperti pendanaan dan investasi yang akan masuk.",neutral,hasan nasbi kritik terhadap nama ikn dan ritual gentong nusantara justru lebih bergema di publik daripada hal-hal substansial seperti pendanaan dan investasi yang akan masuk
"Nggak akan jawab, lagi sibuk persiapan camping di lokasi IKN",neutral,nggak akan jawab lagi sibuk persiapan camping di lokasi ikn
"Selain dari ritual nya, kelihatannya di time line sini kebanyakan setuju semua IKN dibangun",neutral,selain dari ritual nya kelihatannya di time line sini kebanyakan setuju semua ikn dibangun
"Diluar soal setuju atau ga setuju soal IKN, pemilihan Ketua dan Wakil Ketua Otorita agak melegakan sih. Kita tau BSD memang concern soal Bangunan dan Kawasan Hijau. Banyak bangunan publiknya bersertifikasi Gedung Hijau

Paling ga gue lega bukan Ahok",neutral,diluar soal setuju atau ga setuju soal ikn pemilihan ketua dan wakil ketua otorita agak melegakan sih kita tau bsd memang concern soal bangunan dan kawasan hijau banyak bangunan publiknya bersertifikasi gedung hijau paling ga gue lega bukan ahok
Plan X  alus tapi tetap kebaca...IKN tetep jalan,neutral,plan  alus tapi tetap kebaca ikn tetep jalan
Isu IKN Agak Berkurang,neutral,isu ikn agak berkurang
Istana IKN Nusantara seharusnya diapit oleh rumah2 ibadah,neutral,istana ikn nusantara seharusnya diapit oleh rumah ibadah
Kenapa ga parade nya di IKN ya ??,neutral,kenapa ga parade nya di ikn ya
"Laahh... pusing di bikin sendiri.. kok repot.. 
bilang nya pusing, tapi nyata nya.. pelantikan kepala IKN..
emang jadi yah??",neutral,laahh pusing di bikin sendiri kok repot bilang nya pusing tapi nyata nya pelantikan kepala ikn emang jadi yah
Ikn apa?,neutral,ikn apa
Jadi pengen beli The Savia cabang IKN.,neutral,jadi pengen beli the savia cabang ikn
Buat t4 berpijak^pekaes di IKN kah itu tanah dibawa ksn?,neutral,buat  berpijakpekaes di ikn kah itu tanah dibawa ksn
"Kata pencetusnya, sebagai sebuah pemikiran wacana penundaan pemilu sah-sah saja.

Saya setuju. Namanya juga pemikiran, bisa konstruktif dan bisa juga destruktif. Begitu pula wacana penolakan IKN. Termasuk yang ada di WAG sebelah.",neutral,kata pencetusnya sebagai sebuah pemikiran wacana penundaan pemilu sah-sah saja saya setuju namanya juga pemikiran bisa konstruktif dan bisa juga destruktif begitu pula wacana penolakan ikn termasuk yang ada di wag sebelah
Bikin IKN itu untuk siapa...,neutral,bikin ikn itu untuk siapa
Gak di IKN om,neutral,gak di ikn om
Sekalian ajak Ridernya Nginap di IKN.,neutral,sekalian ajak ridernya nginap di ikn
"Tidak ada asing yg mau investasi utk IKN, jika tdk punya capital utk bangun IKN ditawarin hutang LN yg dijamin RI",neutral,tidak ada asing yg mau investasi utk ikn jika tdk punya capital utk bangun ikn ditawarin hutang ln yg dijamin ri
Apakah kendi tanah air di lokasi IKN itu musyrik? Apa bukti bahwa itu musyrik? Tak dipelajari dulu kah maknanya?,neutral,apakah kendi tanah air di lokasi ikn itu musyrik apa bukti bahwa itu musyrik tak dipelajari dulu kah maknanya
Tak ada jaminan IKN berkelanjutan kalau ganti presiden.,neutral,tak ada jaminan ikn berkelanjutan kalau ganti presiden
"Sepertinya indikasi & peringatan dari ""Atas"" bahwa Titik Nol IKN potensial seperti itu.",neutral,sepertinya indikasi peringatan dari atas bahwa titik nol ikn potensial seperti itu
Sama sama pake sarung dengan yg di IKN,neutral,sama sama pake sarung dengan yg di ikn
Kenapa nggak di IKN ya,neutral,kenapa nggak di ikn ya
Investasi di IKN terbuka untuk siapa saja. Kl ada yang tidak mau investasi tidak dipaksa.,neutral,investasi di ikn terbuka untuk siapa saja kl ada yang tidak mau investasi tidak dipaksa
"Iya ya, padahal yg mo ikut biayain pembangunan IKN itu dari UEA (bukankah itu negeri arab ?)",neutral,iya ya padahal yg mo ikut biayain pembangunan ikn itu dari uea bukankah itu negeri arab
"pa 
@jokowi
 kl bapa jd pindah k IKN jgn lupa bw skalian ni org, biar jkrt g sumpek sm sampah macem ni",neutral,pa kl bapa jd pindah  ikn jgn lupa bw skalian ni org biar jkrt  sumpek sm sampah macem ni
berapa anggaran yang dibutuhkan buat kemping di IKN ada yang tau,neutral,berapa anggaran yang dibutuhkan buat kemping di ikn ada yang tau
"Kelangkaan minyak goreng
Pemilu diundur
Covid 19
IKN

Silakan dipilih, berita yang mau diikuti.

Kalau aku ikut isteriku keundangan penganten.",neutral,kelangkaan minyak goreng pemilu diundur covid  ikn silakan dipilih berita yang mau diikuti kalau aku ikut isteriku keundangan penganten
"Jangan kesolo

Ke IKN sana

#RakyatTolakTundaPemilu2024 
#RakyatTolakTundaPemilu2024",neutral,jangan kesolo ke ikn sana rakyat tolak tunda pemilu rakyat tolak tunda pemilu
"Cuaca di IKN apa kabar min 
@infoBMKG",neutral,cuaca di ikn apa kabar min
"IKN di Kaltim 
Kan ada DPRD Kaltim 
Jika ada yg menyusah kan rakyat berarti DPRD ngak bekerja sebagai Perwakilan Rakyat Daerah",neutral,ikn di kaltim kan ada dprd kaltim jika ada yg menyusah kan rakyat berarti dprd ngak bekerja sebagai perwakilan rakyat daerah
"Aku tahu, ini soal proyak-proyek, wa bil kusus ikn dan saudari-saudaranya.",neutral,aku tahu ini soal proyak-proyek wa bil kusus ikn dan saudari-saudaranya
IKN jadi atau nggak sih?,neutral,ikn jadi atau nggak sih
Pak lurah lagi kemah neng IKN...,neutral,pak lurah lagi kemah neng ikn
"Apa Tuh Betuk?

#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara",neutral,apa tuh betuk demi iknrakyat diabaikan ikn_ikatan klenik nusantara
"Presiden Jokowi juga menyampaikan ucapan terima kasih kepada 34 gubernur, 15 tokoh adat masyarakat Kaltim, dan jajaran pejabat tinggi negara yang hadir. #GubernurDIY #SriSultanHBX #IKN #Nusantara #Jokowi #PresidenRI #JogjaIstimewa",neutral,presiden jokowi juga menyampaikan ucapan terima kasih kepada  gubernur  tokoh adat masyarakat kaltim dan jajaran pejabat tinggi negara yang hadir gubernur diy sri sultan hbx ikn nusantara jokowi presiden ri jogja istimewa
"Apa gak malah entar si Nicho berteriak lg, menghina lg ? Bukan Alam Ghaib aah, itu hanya simbolis, ingin menggabungkan semua tanah di seantero negeri yang dipersatukan ke dalam Tanah dimana IKN NUSANTARA berada.",neutral,apa gak malah entar si nicho berteriak lg menghina lg bukan alam ghaib aah itu hanya simbolis ingin menggabungkan semua tanah di seantero negeri yang dipersatukan ke dalam tanah dimana ikn nusantara berada
"Cermat bener hitungannya, kira2 IKN dah kelar belum tuh nanti?",neutral,cermat bener hitungannya kira ikn dah kelar belum tuh nanti
"Melihat resistensi deras masyarakat luas atas IKN baru, investor berpikir berkali-kali berinvestasi di sana. Termasuk Saudi Arabia yg di datangai LBP bbrp waktu yg lalu.... Kecuali negeri Komunis RRChina",neutral,melihat resistensi deras masyarakat luas atas ikn baru investor berpikir berkali-kali berinvestasi di sana termasuk saudi arabia yg di datangai lbp bbrp waktu yg lalu kecuali negeri komunis rrchina
yata~~~！！,neutral,yata
Mendung-mendung gini kayaknya enak nih camping di IKN sambil bawa kendil,neutral,mendung-mendung gini kayaknya enak nih camping di ikn sambil bawa kendil
Amazing IKN baru,neutral,amazing ikn baru
Jadi pindah ke IKN ga?,neutral,jadi pindah ke ikn ga
Apa mungkin karena ganjar ambil air utk dibawa ke IKN bukan dari sini ya???,neutral,apa mungkin karena ganjar ambil air utk dibawa ke ikn bukan dari sini ya
Ma'ruf Amin diajak camping di KM.0 IKN gak sih?,neutral,maruf amin diajak camping di km ikn gak sih
"siapa yang cita-citanya bangun IKN, adiks adiks?",neutral,siapa yang cita-citanya bangun ikn adiks adiks
"Bagi yg sinau kejawen mesti ngerti tanah gunung Tidar yg di bawa ke IKN, mungkin yg blm bs dimengerti kenapa airnya tidak dr daerah selatan? Daerah Pakistan (Pantai Kisik selatan), hanya bertakon saja.",neutral,bagi yg sinau kejawen mesti ngerti tanah gunung tidar yg di bawa ke ikn mungkin yg blm bs dimengerti kenapa airnya tidak dr daerah selatan daerah pakistan pantai kisik selatan hanya bertakon saja
"Ikn mana ate?
Siapa tau cocok",neutral,ikn mana ate siapa tau cocok
"IKN mah, pemilu harus tepat waktu agar tidak berlarut larut menilih pemimpin baru",neutral,ikn mah pemilu harus tepat waktu agar tidak berlarut larut menilih pemimpin baru
Pas bos besar kemah di ikn,neutral,pas bos besar kemah di ikn
"PNS pusat memang bisa ditempatkan di semua wilayah RI, tapi kalau PNS daerah (otonomi) tidak bisa dipindahkan ke luar Kab/Kota atau Propinsi. Misal PNS Kota Malang, ndak bisa ke IKN sana....kalau kementerian atau instansi vertikal bisa",neutral,pns pusat memang bisa ditempatkan di semua wilayah ri tapi kalau pns daerah otonomi tidak bisa dipindahkan ke luar kabkota atau propinsi misal pns kota malang ndak bisa ke ikn sana kalau kementerian atau instansi vertikal bisa
".....'Aki2 stanting"" taralaku ini kemarin ikut camping di IKN....tapi dia TIDUR di atas pohon... rombomgam sdh pulang dia masih tagantung di pohon....biariin aja y..",neutral,aki stanting taralaku ini kemarin ikut camping di ikn tapi dia tidur di atas pohon rombomgam sdh pulang dia masih tagantung di pohon biariin aja 
Mau kemah di IKN,neutral,mau kemah di ikn
IKN HOW,neutral,ikn how
kalo di ikn ada badai gimna tuh?,neutral,kalo di ikn ada badai gimna tuh
"Ikn itu gak usah di ributin. Tp berfikir ke pemilu dulu sesuai aturan. Cari pemimpin wakil pemimpin  yg bisa memegang amanat di pundak nya. 
2024  ikn gak mungkin kelar makannya mereka minta di undur dan minta 3 periode makannya  pak mahfud airlangga promoin pak jokowi.",neutral,ikn itu gak usah di ributin tp berfikir ke pemilu dulu sesuai aturan cari pemimpin wakil pemimpin yg bisa memegang amanat di pundak nya  ikn gak mungkin kelar makannya mereka minta di undur dan minta  periode makannya pak mahfud airlangga promoin pak jokowi
maaf  ikn apa ya ?,neutral,maaf ikn apa ya
Mirip IKN ya,neutral,mirip ikn ya
Oh sama habis ngecamp jugaa di IKN,neutral,oh sama habis ngecamp jugaa di ikn
Kira2 pak RK bawa apa ke IKN yaa?,neutral,kira pak rk bawa apa ke ikn yaa
Katanya gak mau pindah ke IKN...,neutral,katanya gak mau pindah ke ikn
Kenapa gak konvoi di IKN yang baru..?,neutral,kenapa gak konvoi di ikn yang baru
"5 isu terkini:
1. IKN
2. Desa Wadas
3. JHT
4. Toa masjid
5. Penundaan Pemilu",neutral,isu terkini  ikn  desa wadas  jht  toa masjid  penundaan pemilu
"Jabar : Tidak seluruh rakyat Jawa Barat mendukung IKN
DKI : Kenapa tidak bawa Tanah Abang biar roda ekonomi cepat berputar
Bali : Sebaiknya bawa Tanah Lot untuk mendongkrak pariwisata
Sumbar : ?? Ikutan ga ya?",neutral,jabar tidak seluruh rakyat jawa barat mendukung ikn dki kenapa tidak bawa tanah abang biar roda ekonomi cepat berputar bali sebaiknya bawa tanah lot untuk mendongkrak pariwisata sumbar ikutan ga ya
Nunggu IKN kelar dulu kek'nya.. Wkwkk,neutral,nunggu ikn kelar dulu keknya wkwkk
"Kalau Jokowi lengser, padahal ibu kota negara belum terealisasi pindah, dan presiden baru tidak mau meneruskan program IKN, bagaimana ???????",neutral,kalau jokowi lengser padahal ibu kota negara belum terealisasi pindah dan presiden baru tidak mau meneruskan program ikn bagaimana
Dua kali salto dr IKN,neutral,dua kali salto dr ikn
apasih esensi bapak-bapak itu kemping di tanah IKN yg baru?,neutral,apasih esensi bapak-bapak itu kemping di tanah ikn yg baru
sepertinya pa presiden ingin meresmikan IKN,neutral,sepertinya pa presiden ingin meresmikan ikn
"Dgn gedung yg massive spt di IKN itu spt imperium facis ,mas ...
Rumah adat minang jgn mau disamakan dgn istana di IKN itu mas, rugi  
Karena rumah adat minang jauh lbh natural dan menyatu dgn situasi /iklim sekitar",neutral,dgn gedung yg massive spt di ikn itu spt imperium facis mas rumah adat minang jgn mau disamakan dgn istana di ikn itu mas rugi karena rumah adat minang jauh lbh natural dan menyatu dgn situasi iklim sekitar
"Kalo nasibnya gak ada biaya buat IKN, so IKN bs diambil yg laen?",neutral,kalo nasibnya gak ada biaya buat ikn so ikn bs diambil yg laen
Ini asli nanya  itu mau buat IKN baru atau buat Kantor Pusat Baru..?,neutral,ini asli nanya itu mau buat ikn baru atau buat kantor pusat baru
"Berarti dgn di angkatnya kepala otorita IKN berarti Status Jakarta TDK lagi sebagai ibukota negara, dan TDK lagi menjadi DKI begitu yah...?",neutral,berarti dgn di angkatnya kepala otorita ikn berarti status jakarta tdk lagi sebagai ibukota negara dan tdk lagi menjadi dki begitu yah
Liga IKN?,neutral,liga ikn
Hati2 nanti ditiru di new IKN..,neutral,hati nanti ditiru di new ikn
"Iyah.

#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara",neutral,iyah demi iknrakyat diabaikan ikn_ikatan klenik nusantara
Nasib IKN ? Coba cek di BigData spt opung,neutral,nasib ikn coba cek di bigdata spt opung
Akankah ikn juga berteknologi stealth?,neutral,akankah ikn juga berteknologi stealth
Oh..lg ke Arab ya nyari investor IKN,neutral,oh lg ke arab ya nyari investor ikn
"Adeh...., dulu jhh yg belum canggih ada tuh yg namanya transmigrasi. Lah kgk ada tuh kenak dampak psikitis,pa lagi skrng serba canggih..., lagian gk da jg yg ngajak anda ikut pindah k ikn...bisa terjadi ke tidak harmony an nnntik nya...wekwekwek",neutral,adeh dulu jhh yg belum canggih ada tuh yg namanya transmigrasi lah kgk ada tuh kenak dampak psikitis pa lagi skrng serba canggih lagian gk da jg yg ngajak anda ikut pindah  ikn bisa terjadi ke tidak harmony an nnntik nya wekwekwek
Trus masang tenda mau kemah di IKN...... apa maunistirahat panjaaaaaaaaaaang secepatnya?,neutral,trus masang tenda mau kemah di ikn apa maunistirahat panjaaaaaaaaaaang secepatnya
"gimana mau terasa gempa
wong...aku lagi merumput di IKN...",neutral,gimana mau terasa gempa wong aku lagi merumput di ikn
"Dia menjelaskan Berdasarkan UU Nomor 3 Tahun 2022 tentang IKN, kepala otorita dan wakil kepala otorita merupakan pejabat setingkat menteri yang pengawasannya dilakukan oleh DPR.",neutral,dia menjelaskan berdasarkan uu nomor  tahun  tentang ikn kepala otorita dan wakil kepala otorita merupakan pejabat setingkat menteri yang pengawasannya dilakukan oleh dpr
Salam Hormat kepada para Gubernur Yang TIDAK IKUT SERTA berkemah di IKN.,neutral,salam hormat kepada para gubernur yang tidak ikut serta berkemah di ikn
Mengamankan IKN???,neutral,mengamankan ikn
IKN baru gimana?,neutral,ikn baru gimana
"@PNS_Ababil
 udah disuruh cari air buat dibawa ke IKN belum bil?",neutral,udah disuruh cari air buat dibawa ke ikn belum bil
IKN area strategi kenapa gak dipimpin purn ABRI atau ABRI aktif,neutral,ikn area strategi kenapa gak dipimpin purn abri atau abri aktif
IKN for IKaNda,neutral,ikn for ikanda
Jokowi sholat jumat di  masjid IKN,neutral,jokowi sholat jumat di masjid ikn
"Ke pusat, kan mereka mau ke IKN",neutral,ke pusat kan mereka mau ke ikn
yukk deyy nyari kost bareng di IKN!!! HAHAHA,neutral,yukk deyy nyari kost bareng di ikn hahaha
Kalau pindah IKN gimana Bang sepertinya banyak rakyat tidak setuju,neutral,kalau pindah ikn gimana bang sepertinya banyak rakyat tidak setuju
"Ikn lebih banyak lagi pohonnya no,",neutral,ikn lebih banyak lagi pohonnya no
"Harusnya biar gak Jawa centris tanah dan air dari jawa jangan dibawa....
Haaaaa....
#DemiIKNRakyatDiabaikan 
#IKN_IkatanKlenikNusantara",neutral,harusnya biar gak jawa centris tanah dan air dari jawa jangan dibawa haaaaa demi iknrakyat diabaikan ikn_ikatan klenik nusantara
Lagi di IKN yak?,neutral,lagi di ikn yak
Asyik sy mau ikutan kg daripada kemah di ikn,neutral,asyik sy mau ikutan kg daripada kemah di ikn
"Softbank bisa jadi tidak mundur, krn emang gak ikutan. Tdk ada dokumen resmi yg menyatakan kesertaan Softbank. Bahkan rilis resmi & laporan thnan pemegang saham Softbank tdk bilang apa2 soal IKN. 

Namun desas desus Softbank “ikut serta” itu penting, dlm membangun spekulasi.",neutral,softbank bisa jadi tidak mundur krn emang gak ikutan tdk ada dokumen resmi yg menyatakan kesertaan softbank bahkan rilis resmi laporan thnan pemegang saham softbank tdk bilang apa soal ikn namun desas desus softbank ikut serta itu penting dlm membangun spekulasi
Malah IKN IKN an,neutral,malah ikn ikn an
Ikn. Kelas berat.yang kelas ringan bangunan kios,neutral,ikn kelas beratyang kelas ringan bangunan kios
